Date,Open,High,Low,Close,Volume,Adj Close
2014-01-21,19225.49,19487.77,19196.80,19453.02,4021000,19453.02
2014-01-20,19254.98,19262.54,19097.83,19262.54,2266700,19262.54
2014-01-17,19469.33,19556.00,19228.27,19255.65,3505000,19255.65
2014-01-16,19403.51,19526.29,19332.86,19459.58,4020400,19459.58
2014-01-15,19430.29,19568.47,19309.00,19423.02,2579600,19423.02
2014-01-14,19357.70,19466.92,19161.74,19430.29,2827600,19430.29
2014-01-13,19081.60,19425.90,19046.57,19420.16,3575700,19420.16
2014-01-10,18968.30,19101.72,18905.19,19101.72,4011000,19101.72
2014-01-09,18685.19,18986.30,18678.57,18986.30,4875500,18986.30
2014-01-08,18617.82,18756.10,18576.70,18681.50,5451400,18681.50
2014-01-07,18571.93,18704.82,18571.93,18618.66,2537300,18618.66
2014-01-06,18620.90,18656.79,18509.63,18572.77,2397000,18572.77
2014-01-03,18552.40,18636.62,18434.95,18626.19,2397700,18626.19
2014-01-02,18591.93,18666.71,18528.40,18552.40,3244700,18552.40
2013-12-30,18334.23,18603.38,18314.73,18564.08,3791900,18564.08
2013-12-23,18460.17,18553.07,18334.09,18334.09,8429300,18334.09
2013-12-20,18630.57,18630.57,18365.64,18459.33,18200500,18459.33
2013-12-19,18611.60,18708.79,18500.47,18500.47,3643800,18500.47
2013-12-18,18596.35,18694.81,18524.24,18611.55,4763800,18611.55
2013-12-17,18821.39,18858.74,18569.91,18617.52,4001700,18617.52
2013-12-16,18424.79,18881.82,18424.79,18781.01,7420100,18781.01
2013-12-13,18281.06,18524.51,18281.06,18424.72,4393500,18424.72
2013-12-12,18433.59,18433.59,18255.44,18281.35,4651700,18281.35
2013-12-11,18230.76,18433.59,18154.67,18433.59,4944000,18433.59
2013-12-10,18235.44,18371.90,18198.83,18236.50,5441900,18236.50
2013-12-09,18464.41,18570.10,18238.93,18244.96,7160500,18244.96
2013-12-06,18535.05,18651.21,18463.34,18464.46,5091600,18464.46
2013-12-05,18616.15,18742.06,18529.34,18529.34,000,18529.34
2013-12-04,18670.06,18782.18,18592.82,18699.08,6139100,18699.08
2013-12-03,18869.58,18940.77,18632.25,18632.25,5440800,18632.25
2013-12-02,18788.92,18929.48,18743.74,18790.70,5624600,18790.70
2013-11-29,18557.04,18809.76,18520.23,18809.76,5979900,18809.76
2013-11-28,18585.96,18632.31,18419.93,18546.47,3010200,18546.47
2013-11-27,18517.76,18630.72,18429.54,18508.07,11820600,18508.07
2013-11-26,18592.50,18625.25,18342.10,18342.10,62910000,18342.10
2013-11-25,18556.72,18655.18,18525.32,18602.17,5646900,18602.17
2013-11-22,18558.01,18618.66,18519.84,18565.69,5020000,18565.69
2013-11-21,18386.13,18594.05,18327.24,18594.05,4507800,18594.05
2013-11-20,18662.18,18662.18,18406.89,18491.99,4088600,18491.99
2013-11-19,18815.89,18815.89,18632.24,18680.74,4013200,18680.74
2013-11-18,18895.39,18934.75,18773.98,18855.20,2233400,18855.20
2013-11-15,18977.12,18994.13,18821.33,18882.95,3419800,18882.95
2013-11-14,18636.30,18930.18,18636.30,18821.21,6574300,18821.21
2013-11-13,18744.67,18772.36,18448.55,18448.55,4588500,18448.55
2013-11-12,18790.82,18953.29,18720.82,18727.94,5826600,18727.94
2013-11-11,18908.42,18916.61,18657.30,18749.10,5232200,18749.10
2013-11-08,18774.62,18948.26,18717.82,18948.26,8630100,18948.26
2013-11-07,19202.96,19221.30,18847.10,18897.17,5230000,18897.17
2013-11-06,19242.59,19305.00,19105.36,19217.65,3459000,19217.65
2013-11-05,19198.16,19386.47,19119.45,19181.33,4005400,19181.33
2013-11-04,18915.24,19236.54,18753.17,19148.65,5901500,19148.65
2013-10-31,18829.42,18829.42,18641.20,18827.03,4412500,18827.03
2013-10-30,18803.11,18913.64,18748.91,18823.24,1897900,18823.24
2013-10-29,18765.54,18785.98,18687.01,18780.68,2107500,18780.68
2013-10-28,18893.87,18948.39,18711.84,18717.05,4442900,18717.05
2013-10-25,18706.45,18906.69,18706.45,18849.45,3271200,18849.45
2013-10-24,18607.26,18756.72,18607.26,18756.72,3557700,18756.72
2013-10-23,18786.57,18786.57,18786.57,18786.57,2666800,18786.57
2013-10-22,18730.52,18781.87,18643.78,18658.10,2666800,18658.10
2013-10-21,18557.42,18786.57,18524.77,18786.57,3062500,18786.57
2013-10-18,18499.36,18567.87,18482.25,18547.65,2766700,18547.65
2013-10-17,18487.98,18552.12,18377.68,18456.14,5187600,18456.14
2013-10-16,18680.68,18680.68,18279.83,18420.61,9268000,18420.61
2013-10-15,18583.34,18757.48,18583.34,18713.54,5695600,18713.54
2013-10-14,18580.40,18596.05,18479.76,18550.87,2578700,18550.87
2013-10-11,18762.71,18762.71,18600.69,18638.17,2487000,18638.17
2013-10-10,18445.82,18679.38,18440.17,18679.38,7083500,18679.38
2013-10-09,18497.08,18497.94,18345.18,18403.21,3362400,18403.21
2013-10-08,18374.11,18523.15,18354.70,18501.98,2425200,18501.98
2013-10-07,18470.58,18488.40,18345.44,18439.30,4215400,18439.30
2013-10-04,18572.80,18572.80,18299.77,18535.36,2613200,18535.36
2013-10-03,18635.56,18682.03,18446.91,18575.80,2312700,18575.80
2013-10-02,18768.57,18772.17,18591.73,18645.35,2749500,18645.35
2013-10-01,18643.84,18811.61,18610.96,18811.61,2475000,18811.61
2013-09-30,18611.02,18670.96,18565.09,18663.34,2802500,18663.34
2013-09-27,18753.80,18807.07,18625.39,18659.73,3003200,18659.73
2013-09-26,18695.51,18763.02,18643.81,18729.87,3205900,18729.87
2013-09-25,18602.59,18750.75,18601.52,18687.49,3233700,18687.49
2013-09-24,18271.04,18389.32,18211.96,18389.32,4856400,18389.32
2013-09-23,18202.58,18286.31,18142.00,18196.08,2956100,18196.08
2013-09-20,18398.20,18433.39,18133.80,18245.91,4437300,18245.91
2013-09-19,18733.61,18759.37,18357.20,18468.92,3350700,18468.92
2013-09-18,18638.06,18662.59,18412.46,18454.66,2005200,18454.66
2013-09-17,18599.78,18660.79,18541.99,18629.09,3480900,18629.09
2013-09-16,18486.89,18627.37,18467.75,18627.37,2759800,18627.37
2013-09-13,18277.05,18423.68,18210.58,18423.68,2302600,18423.68
2013-09-12,18245.34,18322.79,18136.25,18290.57,2763700,18290.57
2013-09-11,18128.30,18387.99,18024.88,18387.99,3179000,18387.99
2013-09-10,18060.01,18149.40,18005.12,18092.90,2879600,18092.90
2013-09-09,18017.96,18066.56,17847.58,17922.55,1843700,17922.55
2013-09-06,18120.76,18127.83,17913.64,18015.16,2354400,18015.16
2013-09-05,18173.90,18237.42,17994.40,18147.23,1634600,18147.23
2013-09-04,18212.13,18296.48,18133.95,18156.25,1485800,18156.25
2013-09-03,18254.14,18293.85,18157.72,18271.61,2119400,18271.61
2013-09-02,18266.83,18416.32,18192.89,18192.89,1809600,18192.89
2013-08-30,18060.57,18275.20,18017.17,18198.84,3815200,18198.84
2013-08-29,18138.54,18210.14,18003.38,18046.71,1123800,18046.71
2013-08-28,17801.62,18254.90,17739.79,18181.64,1957100,18181.64
2013-08-27,18191.55,18207.07,17828.96,17884.19,2017800,17884.19
2013-08-26,18161.03,18296.25,18130.06,18243.97,907500,18243.97
2013-08-23,18153.19,18197.14,18084.82,18146.21,2103200,18146.21
2013-08-22,18045.07,18188.53,17967.16,18156.52,3016600,18156.52
2013-08-21,18340.82,18351.99,18014.76,18101.52,2890500,18101.52
2013-08-20,18411.25,18411.25,18411.25,18411.25,000,18411.25
2013-08-19,18411.25,18411.25,18411.25,18411.25,000,18411.25
2013-08-16,18285.34,18491.87,18274.84,18411.25,1893200,18411.25
2013-08-15,18636.08,18636.08,18319.71,18322.71,2401400,18322.71
2013-08-14,18660.63,18662.79,18514.68,18632.31,2482200,18632.31
2013-08-13,18722.72,18881.77,18578.14,18655.33,2553500,18655.33
2013-08-12,18707.18,18770.71,18575.24,18705.38,1870100,18705.38
2013-08-09,18821.94,18897.62,18701.21,18706.78,2283600,18706.78
2013-08-08,18343.06,18798.70,18341.12,18798.70,3748100,18798.70
2013-08-07,18202.54,18374.44,18080.52,18292.97,1888000,18292.97
2013-08-06,18370.36,18399.35,18129.77,18225.61,1259000,18225.61
2013-08-05,18471.69,18482.43,18315.52,18432.12,2500200,18432.12
2013-08-02,18429.50,18471.67,18267.40,18443.38,2729000,18443.38
2013-08-01,18611.18,18611.18,18344.65,18380.88,2082200,18380.88
2013-07-31,18196.16,18552.34,18131.38,18552.34,4164600,18552.34
2013-07-30,18175.39,18294.51,17916.67,18270.94,7114800,18270.94
2013-07-29,18420.88,18459.57,18045.22,18162.97,2602200,18162.97
2013-07-26,18646.20,18747.20,18364.98,18467.76,2979000,18467.76
2013-07-25,18618.61,18719.27,18521.85,18633.17,3456000,18633.17
2013-07-24,18273.68,18576.05,18174.44,18520.55,5020000,18520.55
2013-07-23,18145.59,18325.40,18098.39,18325.40,3412600,18325.40
2013-07-22,18090.31,18341.77,17904.39,18244.42,4916000,18244.42
2013-07-19,18956.78,18956.78,17874.69,18247.17,10860600,18247.17
2013-07-18,19326.58,19326.58,18906.07,18969.33,6158200,18969.33
2013-07-17,19668.06,19668.06,19341.19,19420.50,4076600,19420.50
2013-07-16,19713.05,19739.21,19568.34,19717.40,1561600,19717.40
2013-07-15,19584.75,19716.70,19548.15,19716.70,2245800,19716.70
2013-07-12,19299.27,19531.80,19268.31,19531.80,2615400,19531.80
2013-07-11,19659.41,19737.33,19199.31,19199.31,3974800,19199.31
2013-07-10,19425.55,19547.52,19350.12,19547.52,2682200,19547.52
2013-07-09,19199.47,19423.46,19193.81,19423.46,2052600,19423.46
2013-07-08,19005.91,19177.82,18916.26,19156.94,2821800,19156.94
2013-07-05,18953.97,19051.12,18893.81,18893.81,2715400,18893.81
2013-07-04,18558.69,18907.80,18558.69,18855.33,2996200,18855.33
2013-07-03,18597.96,18597.96,18427.78,18484.74,2830400,18484.74
2013-07-02,18915.23,18950.39,18616.11,18616.11,2762600,18616.11
2013-07-01,18847.55,19015.53,18823.82,18909.52,2179400,18909.52
2013-06-28,18685.93,19023.96,18685.93,19023.96,3543600,19023.96
2013-06-27,18610.18,18654.94,18505.64,18633.55,2937200,18633.55
2013-06-26,18372.30,18565.65,18332.45,18565.65,3366800,18565.65
2013-06-25,18478.03,18492.46,18303.93,18303.93,2391800,18303.93
2013-06-24,18299.38,18522.55,18282.33,18303.52,3925800,18303.52
2013-06-21,18776.08,18883.00,18336.03,18336.03,5607400,18336.03
2013-06-20,18853.69,19003.02,18711.35,18739.40,5846000,18739.40
2013-06-19,19244.58,19279.24,19026.68,19026.68,2715200,19026.68
2013-06-18,19321.20,19321.20,19144.61,19189.90,3368200,19189.90
2013-06-17,19555.09,19636.75,19255.73,19276.74,4612800,19276.74
2013-06-14,19526.55,19689.47,19498.23,19535.21,2362000,19535.21
2013-06-13,19417.39,19529.25,19347.33,19414.07,2248600,19414.07
2013-06-12,19603.18,19656.43,19477.98,19542.72,1655000,19542.72
2013-06-11,19789.07,19789.07,19532.02,19589.55,2928800,19589.55
2013-06-10,19731.76,19880.60,19669.74,19743.65,2075400,19743.65
2013-06-07,19265.17,19706.75,19242.26,19632.63,2414400,19632.63
2013-06-06,19119.46,19234.22,19069.66,19203.70,1840800,19203.70
2013-06-05,19130.97,19259.03,19055.64,19138.82,470600,19138.82
2013-06-04,19147.26,19210.61,19031.62,19130.96,2982800,19130.96
2013-06-03,19227.86,19265.10,19056.52,19056.52,111600,19056.52
2013-05-31,19352.58,19352.58,19117.77,19262.77,5063400,19262.77
2013-05-30,19367.81,19410.21,19266.13,19346.05,2366600,19346.05
2013-05-29,19519.16,19519.16,19318.32,19393.47,2541800,19393.47
2013-05-28,19360.03,19624.01,19359.67,19481.47,3577800,19481.47
2013-05-27,19245.59,19307.49,19224.35,19271.64,1131600,19271.64
2013-05-24,19058.66,19250.55,19058.66,19183.32,2201800,19183.32
2013-05-23,18791.13,19137.21,18772.69,18987.22,3878800,18987.22
2013-05-22,18765.55,19170.11,18746.44,19076.40,4032000,19076.40
2013-05-21,18855.90,18855.90,18660.13,18756.40,2338800,18756.40
2013-05-17,18718.25,18829.47,18702.01,18779.57,4511600,18779.57
2013-05-16,18651.77,18782.95,18581.67,18773.44,2254800,18773.44
2013-05-15,18739.94,18810.98,18549.77,18612.93,4394600,18612.93
2013-05-14,18636.73,18716.41,18495.10,18704.01,3642400,18704.01
2013-05-13,18531.25,18691.30,18460.46,18680.10,2734400,18680.10
2013-05-10,18471.47,18529.06,18285.11,18503.07,3202000,18503.07
2013-05-09,18522.63,18585.18,18366.13,18523.59,4110200,18523.59
2013-05-08,18562.17,18576.00,18458.42,18458.42,5276600,18458.42
2013-05-07,18358.98,18556.96,18348.76,18499.10,5745600,18499.10
2013-05-06,18332.49,18408.89,18274.86,18378.30,9136600,18378.30
2013-05-03,18257.07,18387.66,18254.85,18318.68,4850800,18318.68
2013-05-02,18230.91,18363.68,18153.27,18241.61,4274600,18241.61
2013-05-01,18286.07,18286.07,18286.07,18286.07,000,18286.07
2013-04-30,17951.54,18286.07,17951.54,18286.07,6294600,18286.07
2013-04-29,17936.29,17968.68,17851.86,17924.08,1620400,17924.08
2013-04-26,17955.27,17971.34,17814.33,17860.85,2615400,17860.85
2013-04-25,17860.71,17962.24,17815.19,17907.59,2412800,17907.59
2013-04-24,17880.26,18011.59,17845.49,17880.56,3027600,17880.56
2013-04-23,17883.50,17946.86,17762.11,17815.69,2845400,17815.69
2013-04-22,18190.32,18194.67,17872.89,17872.89,3400600,17872.89
2013-04-19,17996.21,18128.36,17930.32,18128.36,2999800,18128.36
2013-04-18,18064.73,18130.51,17930.36,17969.97,2217200,17969.97
2013-04-17,18122.19,18170.81,17973.95,18062.89,2787000,18062.89
2013-04-16,17968.30,18068.46,17920.27,18059.60,2523200,18059.60
2013-04-15,18191.27,18203.59,17846.75,17909.12,3070400,17909.12
2013-04-12,18336.70,18408.65,18175.92,18219.96,2591400,18219.96
2013-04-11,18277.96,18411.96,18268.99,18411.96,1618800,18411.96
2013-04-10,18301.71,18405.91,18267.75,18267.75,3257400,18267.75
2013-04-09,18091.87,18285.94,18034.32,18285.94,4771600,18285.94
2013-04-08,18071.21,18176.93,18032.66,18048.51,2345800,18048.51
2013-04-05,18113.23,18136.13,17892.34,18056.23,3567000,18056.23
2013-04-04,17963.32,18171.82,17824.62,18073.06,5711400,18073.06
2013-04-03,18138.65,18141.19,17744.88,17930.84,4867400,17930.84
2013-04-02,17982.16,18097.79,17853.31,18097.79,3744000,18097.79
2013-04-01,17857.42,17857.42,17857.42,17857.42,000,17857.42
2013-03-28,17909.40,17929.28,17693.75,17857.42,5440400,17857.42
2013-03-27,18025.77,18120.48,17843.46,17908.99,3130200,17908.99
2013-03-26,18078.05,18160.00,17951.37,18030.59,3631400,18030.59
2013-03-25,18154.67,18344.27,17892.22,17892.65,2023800,17892.65
2013-03-22,18156.93,18198.33,17900.27,17999.08,3091800,17999.08
2013-03-21,18404.96,18425.89,18240.23,18249.83,2373200,18249.83
2013-03-20,18075.49,18400.10,18075.49,18311.05,3279200,18311.05
2013-03-19,18243.56,18266.39,18005.67,18005.67,2368600,18005.67
2013-03-18,18189.65,18404.70,18038.86,18152.07,4220400,18152.07
2013-03-14,18556.57,18664.48,18354.98,18354.98,4938800,18354.98
2013-03-13,18584.65,18603.66,18345.89,18471.81,3356400,18471.81
2013-03-12,18861.56,18919.98,18600.84,18680.93,3996000,18680.93
2013-03-11,19059.82,19114.03,18749.94,18879.34,2937400,18879.34
2013-03-08,19190.81,19282.81,19040.07,19114.73,3192600,19114.73
2013-03-07,18963.45,19165.98,18942.39,19073.56,2306200,19073.56
2013-03-06,19037.12,19161.07,18923.82,18923.82,2773400,18923.82
2013-03-05,18668.97,18876.15,18651.63,18836.16,5077800,18836.16
2013-03-04,18760.80,18812.73,18620.06,18620.06,2038600,18620.06
2013-03-01,18773.93,18900.22,18670.90,18846.94,4781400,18846.94
2013-02-28,18743.51,18834.52,18675.77,18804.96,13846400,18804.96
2013-02-27,18555.59,18600.49,18442.22,18509.40,2146000,18509.40
2013-02-26,18595.57,18595.57,18371.10,18474.20,6818800,18474.20
2013-02-25,18915.49,18995.03,18820.96,18820.96,2339800,18820.96
2013-02-22,18808.15,18929.03,18791.18,18866.70,2022400,18866.70
2013-02-21,18941.67,18986.21,18710.68,18749.84,4861400,18749.84
2013-02-20,19254.05,19277.88,19072.61,19095.16,4743800,19095.16
2013-02-19,19125.52,19236.02,19082.12,19236.02,3819400,19236.02
2013-02-18,18835.14,19076.83,18835.14,19076.83,2436800,19076.83
2013-02-15,18850.65,18947.30,18764.19,18822.96,4029600,18822.96
2013-02-14,19233.88,19233.88,18748.56,18869.76,5297600,18869.76
2013-02-13,19184.06,19305.31,19178.72,19237.08,3937000,19237.08
2013-02-12,18988.71,19121.99,18947.48,19101.09,4374000,19101.09
2013-02-11,19071.61,19197.47,18848.16,19067.18,1520800,19067.18
2013-02-08,18999.67,19116.35,18898.82,19023.39,3126000,19023.39
2013-02-07,19204.70,19294.46,19103.81,19103.81,1796400,19103.81
2013-02-06,19294.36,19362.41,19137.94,19238.25,1801800,19238.25
2013-02-05,19122.74,19264.86,19076.60,19264.86,2020800,19264.86
2013-02-04,19392.28,19431.69,19090.21,19090.21,2788000,19090.21
2013-02-01,19356.13,19456.94,19313.19,19358.16,2445200,19358.16
2013-01-31,19382.82,19456.97,19269.67,19368.02,2239400,19368.02
2013-01-30,19555.85,19661.87,19387.33,19394.57,4321600,19394.57
2013-01-29,19429.39,19519.45,19325.94,19506.04,2572800,19506.04
2013-01-28,19291.75,19445.53,19231.29,19445.53,3374400,19445.53
2013-01-25,19176.19,19314.90,19112.41,19297.08,1845800,19297.08
2013-01-24,19172.96,19240.67,19098.48,19184.75,2282600,19184.75
2013-01-23,19209.39,19354.48,19168.52,19168.52,2261400,19168.52
2013-01-22,19593.14,19602.44,19162.38,19211.19,3004200,19211.19
2013-01-21,19616.31,19664.12,19434.24,19664.12,2394400,19664.12
2013-01-18,19589.93,19634.29,19400.75,19585.15,5587800,19585.15
2013-01-17,19232.19,19656.77,19193.92,19508.91,5975400,19508.91
2013-01-16,18987.96,19186.94,18924.95,19186.94,5590200,19186.94
2013-01-15,19122.83,19150.58,18871.65,19012.51,2120000,19012.51
2013-01-14,19031.29,19209.22,19023.65,19140.05,3306000,19140.05
2013-01-11,18921.55,18999.53,18840.82,18999.53,2463800,18999.53
2013-01-10,18879.51,19006.65,18814.24,18871.93,2435200,18871.93
2013-01-09,18694.02,18878.02,18694.02,18838.89,2653000,18838.89
2013-01-08,18702.82,18821.32,18592.05,18650.14,2653200,18650.14
2013-01-07,18646.07,18861.65,18576.93,18774.87,2155000,18774.87
2013-01-04,18554.70,18676.52,18532.38,18660.29,3876800,18660.29
2013-01-03,18464.82,18626.78,18367.44,18626.78,3571600,18626.78
2013-01-02,18255.36,18487.51,18255.36,18487.51,3682800,18487.51
2012-12-31,18173.20,18173.20,18173.20,18173.20,000,18173.20
2012-12-28,18160.58,18203.38,17995.56,18173.20,2926200,18173.20
2012-12-27,17847.11,18143.36,17796.36,18069.89,1551000,18069.89
2012-12-26,17948.31,17948.31,17948.31,17948.31,000,17948.31
2012-12-24,17948.31,17948.31,17948.31,17948.31,000,17948.31
2012-12-21,17730.71,17948.31,17717.34,17948.31,13345000,17948.31
2012-12-20,17753.33,17868.31,17697.59,17862.10,5337400,17862.10
2012-12-19,17804.22,17913.48,17719.64,17807.41,3554000,17807.41
2012-12-18,17689.38,17799.74,17613.01,17799.74,5147000,17799.74
2012-12-17,17835.14,17846.50,17570.48,17615.68,4432800,17615.68
2012-12-14,17801.04,17848.59,17730.44,17848.59,3071200,17848.59
2012-12-13,17739.53,17841.28,17710.77,17818.02,2326600,17818.02
2012-12-12,17860.81,17897.59,17749.57,17805.54,3411000,17805.54
2012-12-11,17722.75,17831.73,17676.87,17831.73,2785600,17831.73
2012-12-10,17746.24,17814.17,17596.18,17744.29,2231800,17744.29
2012-12-07,17850.94,17850.94,17659.88,17785.06,2223200,17785.06
2012-12-06,18027.24,18038.06,17700.57,17792.09,6163600,17792.09
2012-12-05,18301.37,18301.37,17945.98,18055.40,2709800,18055.40
2012-12-04,18190.63,18224.44,18109.58,18132.88,1899000,18132.88
2012-12-03,18216.08,18310.92,18115.42,18210.95,2508000,18210.95
2012-11-30,17922.89,18265.23,17895.28,18265.23,7414800,18265.23
2012-11-29,17742.56,17977.10,17667.88,17845.24,2118400,17845.24
2012-11-28,17599.81,17712.24,17462.17,17634.96,4406400,17634.96
2012-11-27,17920.98,17971.52,17618.15,17663.97,2650600,17663.97
2012-11-26,17872.79,17954.23,17767.35,17835.61,1705200,17835.61
2012-11-23,17793.18,17869.58,17592.91,17869.58,2663600,17869.58
2012-11-22,18077.09,18106.30,17747.81,17747.81,1724800,17747.81
2012-11-21,18055.72,18175.53,17963.78,18025.40,2661600,18025.40
2012-11-20,18310.92,18433.45,18057.86,18057.86,3115600,18057.86
2012-11-19,18181.23,18434.76,17974.60,18339.35,3934000,18339.35
2012-11-16,18780.07,18789.08,18348.35,18416.36,2541800,18416.36
2012-11-15,18892.88,18962.50,18738.14,18738.14,4369400,18738.14
2012-11-14,19010.60,19122.79,18949.20,19078.73,2801600,19078.73
2012-11-13,18913.20,18974.34,18820.77,18974.34,3015400,18974.34
2012-11-12,19078.31,19110.16,18891.41,18992.62,3583000,18992.62
2012-11-09,19000.28,19116.64,18923.77,19049.57,2500800,19049.57
2012-11-08,18961.53,19079.05,18893.59,19073.25,7213800,19073.25
2012-11-07,19243.27,19307.87,18898.34,18898.34,2930000,18898.34
2012-11-06,19238.65,19350.37,19141.38,19196.13,1898200,19196.13
2012-11-05,19153.71,19265.28,19040.92,19217.03,3469400,19217.03
2012-10-31,19202.66,19238.33,19116.01,19220.49,4269000,19220.49
2012-10-30,19098.97,19192.76,19039.28,19192.76,2197800,19192.76
2012-10-29,18781.84,19109.79,18699.49,19109.79,3676800,19109.79
2012-10-26,18888.26,18951.45,18795.07,18885.87,2650400,18885.87
2012-10-25,18851.73,19050.85,18787.28,18992.96,1806200,18992.96
2012-10-24,18739.67,18865.98,18666.16,18813.58,3971800,18813.58
2012-10-23,19029.21,19029.21,19029.21,19029.21,000,19029.21
2012-10-22,19029.21,19029.21,19029.21,19029.21,000,19029.21
2012-10-19,18790.09,19099.61,18746.19,19029.21,4679800,19029.21
2012-10-18,19232.92,19232.92,18875.75,18950.86,3798200,18950.86
2012-10-17,19426.81,19511.39,18714.00,19272.64,8132200,19272.64
2012-10-16,19316.00,19409.85,19218.91,19409.85,4106600,19409.85
2012-10-15,19106.27,19223.59,18987.54,19194.94,4698400,19194.94
2012-10-12,19172.04,19240.88,19039.20,19134.16,3874200,19134.16
2012-10-11,18932.24,19281.95,18887.25,19149.07,5051800,19149.07
2012-10-10,18830.35,18986.70,18777.45,18948.74,4862200,18948.74
2012-10-09,18982.04,19085.93,18865.10,18865.10,2148800,18865.10
2012-10-08,19032.12,19033.46,18912.97,18966.25,4793000,18966.25
2012-10-05,19066.32,19209.68,19000.88,19124.46,4508000,19124.46
2012-10-04,19003.75,19080.63,18914.96,19059.60,2257000,19059.60
2012-10-03,18757.57,18992.38,18718.65,18927.65,3738200,18927.65
2012-10-02,18701.94,18835.25,18662.76,18742.90,3513000,18742.90
2012-10-01,18550.28,18785.81,18538.30,18785.81,3216600,18785.81
2012-09-28,18734.76,18774.21,18447.67,18588.65,3654400,18588.65
2012-09-27,18491.43,18723.20,18468.66,18687.43,2020400,18687.43
2012-09-26,18549.46,18557.71,18328.35,18418.94,1895600,18418.94
2012-09-25,18737.82,18768.97,18535.91,18671.93,2256400,18671.93
2012-09-24,18600.60,18725.85,18585.26,18701.17,1616400,18701.17
2012-09-21,18774.94,18810.89,18633.59,18637.15,3386600,18637.15
2012-09-20,18653.14,18735.81,18525.47,18684.10,2714800,18684.10
2012-09-19,18926.74,19057.87,18740.68,18740.68,2168000,18740.68
2012-09-18,18910.80,18910.80,18643.37,18875.09,3579800,18875.09
2012-09-17,18935.64,19054.40,18829.82,18952.27,5769400,18952.27
2012-09-14,18876.27,19164.05,18789.28,19112.34,7932400,19112.34
2012-09-13,18601.84,18601.84,18344.40,18382.26,4426200,18382.26
2012-09-12,18631.47,18706.74,18544.74,18634.63,4676000,18634.63
2012-09-11,18302.18,18604.96,18242.96,18604.96,3974200,18604.96
2012-09-10,18225.65,18352.04,18160.34,18334.49,1901200,18334.49
2012-09-07,18014.53,18335.91,17996.54,18235.82,4695000,18235.82
2012-09-06,17848.45,18065.10,17641.98,17949.20,6221200,17949.20
2012-09-05,17710.57,17909.24,17665.19,17839.19,2572400,17839.19
2012-09-04,17644.73,17756.87,17609.16,17756.87,2256400,17756.87
2012-09-03,17484.79,17713.00,17484.79,17592.14,1596000,17592.14
