D	O	H	L	C	V	S	N
01.07.1997	4263.11	4301.77	4247.66	4300.86			
02.07.1997	4302.96	4395.31	4295.40	4333.90		0.007682	0.007653
03.07.1997	4335.79	4393.29	4299.97	4323.46		-0.002409	-0.002412
04.07.1997	4332.70	4347.59	4300.58	4323.82		0.000083	0.000083
07.07.1997	4326.81	4391.01	4289.49	4291.45		-0.007486	-0.007515
08.07.1997	4285.65	4313.00	4252.49	4306.39		0.003481	0.003475
09.07.1997	4315.42	4404.83	4315.42	4404.69		0.022827	0.022570
10.07.1997	4413.39	4448.06	4376.11	4378.37		-0.005975	-0.005993
11.07.1997	4372.75	4372.75	4301.93	4321.98		-0.012879	-0.012963
14.07.1997	4251.70	4251.70	4182.42	4225.02		-0.022434	-0.022690
15.07.1997	4229.89	4261.03	4204.72	4221.02		-0.000947	-0.000947
16.07.1997	4232.53	4263.26	4171.00	4183.42		-0.008908	-0.008948
17.07.1997	4183.91	4202.31	4152.26	4193.61		0.002436	0.002433
18.07.1997	4174.72	4193.72	4115.73	4124.81		-0.016406	-0.016542
21.07.1997	4134.08	4155.50	4105.28	4154.28		0.007145	0.007119
22.07.1997	4161.94	4189.82	4145.65	4186.29		0.007705	0.007676
23.07.1997	4204.83	4258.60	4182.32	4251.13		0.015489	0.015370
24.07.1997	4264.93	4294.95	4223.61	4226.37		-0.005824	-0.005841
25.07.1997	4218.29	4222.73	4159.00	4189.81		-0.008650	-0.008688
28.07.1997	4191.91	4197.21	4163.53	4181.48		-0.001988	-0.001990
29.07.1997	4180.59	4218.98	4171.11	4217.58		0.008633	0.008596
30.07.1997	4230.80	4253.81	4220.18	4244.89		0.006475	0.006454
31.07.1997	4252.37	4331.58	4245.52	4305.76		0.014340	0.014238
01.08.1997	4322.19	4356.55	4314.06	4347.32		0.009652	0.009606
04.08.1997	4392.47	4478.19	4392.47	4465.37		0.027155	0.026793
05.08.1997	4477.50	4548.79	4477.50	4548.02		0.018509	0.018340
06.08.1997	4568.39	4605.41	4505.06	4523.01		-0.005499	-0.005514
07.08.1997	4527.91	4546.91	4439.48	4447.06		-0.016792	-0.016934
08.08.1997	4460.23	4467.18	4373.20	4397.54		-0.011135	-0.011198
11.08.1997	4434.02	4482.51	4423.69	4481.30		0.019047	0.018868
12.08.1997	4496.80	4504.03	4393.24	4425.03		-0.012557	-0.012636
13.08.1997	4419.34	4419.34	4353.32	4370.13		-0.012407	-0.012484
14.08.1997	4372.29	4381.53	4290.13	4320.97		-0.011249	-0.011313
19.08.1997	4277.29	4277.29	4151.63	4165.37		-0.036010	-0.036675
20.08.1997	4166.79	4238.09	4144.47	4234.63		0.016628	0.016491
21.08.1997	4252.05	4265.19	4138.27	4156.16		-0.018531	-0.018704
22.08.1997	4132.99	4144.17	4037.31	4047.67		-0.026103	-0.026450
26.08.1997	4038.58	4110.51	4038.58	4107.24		0.014717	0.014610
27.08.1997	4131.05	4132.62	4085.29	4097.56		-0.002357	-0.002360
28.08.1997	4093.76	4093.76	3960.34	3963.15		-0.032802	-0.033353
29.08.1997	3916.58	3945.67	3851.04	3876.08		-0.021970	-0.022215
01.09.1997	3875.26	3948.92	3854.21	3943.67		0.017438	0.017287
02.09.1997	3944.31	3960.76	3869.61	3950.03		0.001613	0.001611
03.09.1997	3966.87	4016.21	3946.43	3965.39		0.003889	0.003881
04.09.1997	3963.94	4012.18	3932.77	4007.04		0.010503	0.010449
05.09.1997	4018.59	4036.61	4005.07	4032.35		0.006316	0.006297
08.09.1997	4029.85	4088.26	4006.28	4087.30		0.013627	0.013535
09.09.1997	4095.12	4112.48	4030.86	4031.55		-0.013640	-0.013734
10.09.1997	4018.75	4050.28	3998.32	4045.61		0.003487	0.003481
11.09.1997	4057.90	4070.36	4008.00	4010.07		-0.008785	-0.008824
12.09.1997	4013.01	4018.50	3979.43	3995.94		-0.003524	-0.003530
15.09.1997	3987.39	4057.35	3985.97	4018.42		0.005626	0.005610
16.09.1997	4026.02	4035.39	4000.84	4012.59		-0.001451	-0.001452
17.09.1997	4013.68	4013.68	3914.58	3928.33		-0.020999	-0.021223
18.09.1997	3904.42	3904.42	3844.49	3884.77		-0.011089	-0.011151
19.09.1997	3891.63	3894.09	3820.28	3825.12		-0.015355	-0.015474
22.09.1997	3830.81	3835.04	3758.52	3770.99		-0.014151	-0.014252
23.09.1997	3772.59	3823.29	3763.37	3822.42		0.013638	0.013546
24.09.1997	3834.97	3864.25	3823.01	3825.91		0.000913	0.000913
25.09.1997	3835.80	3888.51	3835.80	3887.56		0.016114	0.015985
26.09.1997	3895.98	3927.77	3883.88	3925.24		0.009692	0.009646
29.09.1997	3918.05	3964.03	3908.84	3912.83		-0.003162	-0.003167
30.09.1997	3911.34	3918.42	3885.59	3902.03		-0.002760	-0.002764
01.10.1997	3885.41	3905.51	3848.15	3905.51		0.000892	0.000891
03.10.1997	3907.22	3923.26	3833.92	3847.73		-0.014794	-0.014905
06.10.1997	3850.35	3862.17	3829.05	3857.34		0.002498	0.002494
07.10.1997	3851.94	3910.33	3845.71	3909.46		0.013512	0.013421
08.10.1997	3912.40	3940.53	3912.40	3930.23		0.005313	0.005299
09.10.1997	3927.85	3982.44	3917.39	3979.96		0.012653	0.012574
10.10.1997	3999.65	4083.99	3999.65	4057.37		0.019450	0.019263
13.10.1997	4093.92	4118.92	4056.48	4066.05		0.002139	0.002137
14.10.1997	4061.51	4062.81	4011.11	4012.40		-0.013195	-0.013282
15.10.1997	4015.55	4042.69	3999.14	4034.55		0.005520	0.005505
16.10.1997	4082.66	4090.51	4046.47	4077.05		0.010534	0.010479
17.10.1997	4102.29	4137.77	4095.70	4106.26		0.007164	0.007139
20.10.1997	4123.80	4157.01	4103.63	4154.84		0.011831	0.011761
21.10.1997	4157.69	4166.14	4103.86	4116.99		-0.009110	-0.009152
22.10.1997	4118.67	4119.55	4079.87	4082.70		-0.008329	-0.008364
23.10.1997	4073.42	4080.12	3983.18	4009.77		-0.017863	-0.018025
24.10.1997	3992.40	3992.40	3922.54	3957.46		-0.013046	-0.013131
27.10.1997	3969.75	3979.53	3914.96	3934.33		-0.005845	-0.005862
30.10.1997	3803.09	3815.24	3795.66	3803.24		-0.033320	-0.033887
03.11.1997	3814.75	3820.37	3748.89	3790.82		-0.003266	-0.003271
04.11.1997	3799.55	3852.24	3782.94	3805.95		0.003991	0.003983
05.11.1997	3805.14	3807.45	3759.16	3778.23		-0.007283	-0.007310
06.11.1997	3744.39	3766.76	3714.03	3763.96		-0.003777	-0.003784
07.11.1997	3761.16	3764.61	3732.11	3747.32		-0.004421	-0.004431
10.11.1997	3733.31	3733.31	3707.67	3721.05		-0.007010	-0.007035
11.11.1997	3724.85	3750.25	3723.40	3723.40		0.000632	0.000631
12.11.1997	3721.39	3739.04	3627.85	3633.18		-0.024231	-0.024529
13.11.1997	3601.30	3616.44	3534.06	3554.10		-0.021766	-0.022006
14.11.1997	3570.34	3594.18	3514.69	3569.77		0.004409	0.004399
17.11.1997	3552.43	3580.91	3539.25	3578.10		0.002333	0.002331
18.11.1997	3573.87	3573.87	3494.80	3518.90		-0.016545	-0.016683
19.11.1997	3479.07	3479.07	3393.15	3454.65		-0.018259	-0.018427
20.11.1997	3394.27	3504.41	3390.71	3466.86		0.003534	0.003528
21.11.1997	3450.75	3541.23	3450.40	3523.44		0.016320	0.016188
24.11.1997	3512.82	3518.58	3399.72	3403.07		-0.034163	-0.034760
25.11.1997	3400.75	3490.40	3388.46	3479.89		0.022574	0.022323
26.11.1997	3516.05	3577.59	3514.98	3535.52		0.015986	0.015860
27.11.1997	3530.68	3645.90	3524.14	3628.07		0.026177	0.025840
28.11.1997	3616.47	3617.33	3522.59	3560.29		-0.018682	-0.018859
01.12.1997	3536.07	3574.06	3488.66	3569.65		0.002629	0.002626
02.12.1997	3566.53	3601.43	3538.00	3553.48		-0.004530	-0.004540
03.12.1997	3559.88	3590.90	3537.67	3562.37		0.002502	0.002499
04.12.1997	3530.31	3595.00	3503.49	3527.10		-0.009901	-0.009950
05.12.1997	3526.02	3552.27	3469.08	3469.08		-0.016450	-0.016587
08.12.1997	3479.41	3493.21	3455.86	3468.19		-0.000257	-0.000257
09.12.1997	3469.92	3485.01	3367.89	3391.59		-0.022086	-0.022334
10.12.1997	3364.51	3380.03	3325.25	3347.33		-0.013050	-0.013136
11.12.1997	3336.33	3344.41	3247.63	3329.14		-0.005434	-0.005449
12.12.1997	3340.15	3383.32	3320.67	3329.27		0.000039	0.000039
15.12.1997	3321.55	3371.73	3291.09	3367.56		0.011501	0.011435
16.12.1997	3374.58	3444.92	3374.28	3424.87		0.017018	0.016875
17.12.1997	3458.27	3499.26	3455.10	3487.02		0.018147	0.017984
18.12.1997	3481.95	3525.60	3463.26	3472.35		-0.004207	-0.004216
19.12.1997	3463.46	3542.04	3460.18	3540.19		0.019537	0.019349
22.12.1997	3553.68	3629.42	3553.68	3616.34		0.021510	0.021282
23.12.1997	3639.98	3676.76	3627.09	3641.11		0.006849	0.006826
24.12.1997	3596.07	3616.95	3549.58	3607.69		-0.009179	-0.009221
26.12.1997	3620.92	3651.42	3620.92	3633.38		0.007121	0.007096
29.12.1997	3648.65	3709.72	3643.78	3706.79		0.020204	0.020003
30.12.1997	3703.84	3703.84	3623.93	3637.71		-0.018636	-0.018812
31.12.1997	3630.48	3711.26	3630.48	3658.98		0.005847	0.005830
01.01.1998	3658.34	3711.69	3658.34	3694.62		0.009740	0.009693
02.01.1998	3704.47	3739.38	3701.40	3719.85		0.006829	0.006806
05.01.1998	3745.19	3792.86	3736.94	3739.21		0.005205	0.005191
06.01.1998	3724.43	3727.24	3684.02	3719.62		-0.005239	-0.005253
07.01.1998	3715.38	3745.71	3658.95	3683.31		-0.009762	-0.009810
08.01.1998	3671.69	3679.14	3598.16	3598.16		-0.023118	-0.023389
09.01.1998	3579.24	3579.24	3514.99	3530.20		-0.018887	-0.019068
12.01.1998	3482.98	3482.98	3394.95	3395.04		-0.038287	-0.039039
13.01.1998	3427.15	3479.95	3417.05	3431.72		0.010804	0.010746
14.01.1998	3431.72	3482.05	3380.98	3400.79		-0.009013	-0.009054
15.01.1998	3390.37	3415.87	3318.69	3365.78		-0.010295	-0.010348
16.01.1998	3373.10	3398.97	3351.21	3382.32		0.004914	0.004902
19.01.1998	3383.89	3484.77	3374.39	3480.86		0.029134	0.028718
20.01.1998	3487.86	3516.00	3448.97	3455.95		-0.007156	-0.007182
21.01.1998	3452.36	3462.36	3418.20	3418.34		-0.010883	-0.010942
22.01.1998	3408.67	3409.34	3366.94	3380.30		-0.011128	-0.011191
23.01.1998	3375.86	3375.86	3340.31	3351.21		-0.008606	-0.008643
27.01.1998	3352.06	3355.22	3272.18	3276.21		-0.022380	-0.022634
28.01.1998	3272.74	3301.90	3200.83	3209.55		-0.020347	-0.020557
29.01.1998	3204.10	3230.65	3164.66	3224.36		0.004614	0.004604
02.02.1998	3288.78	3364.37	3288.78	3354.80		0.040455	0.039658
03.02.1998	3360.40	3363.33	3326.17	3354.88		0.000024	0.000024
04.02.1998	3359.24	3394.93	3312.01	3319.19		-0.010638	-0.010695
05.02.1998	3339.02	3366.07	3336.97	3352.48		0.010030	0.009980
06.02.1998	3367.77	3374.04	3338.09	3366.70		0.004242	0.004233
09.02.1998	3359.47	3371.61	3345.34	3348.35		-0.005450	-0.005465
10.02.1998	3345.18	3351.50	3315.81	3317.70		-0.009154	-0.009196
11.02.1998	3330.11	3342.08	3288.76	3292.91		-0.007472	-0.007500
12.02.1998	3289.45	3299.50	3261.38	3293.89		0.000298	0.000298
13.02.1998	3306.39	3373.53	3297.54	3373.53		0.024178	0.023890
16.02.1998	3384.71	3451.63	3384.71	3449.77		0.022599	0.022348
17.02.1998	3459.82	3459.82	3403.49	3413.36		-0.010554	-0.010610
18.02.1998	3408.75	3436.95	3387.32	3401.88		-0.003363	-0.003369
19.02.1998	3414.59	3446.53	3411.75	3437.64		0.010512	0.010457
20.02.1998	3444.51	3466.28	3409.62	3417.30		-0.005917	-0.005934
23.02.1998	3426.88	3479.20	3424.14	3478.40		0.017880	0.017722
24.02.1998	3481.46	3484.73	3462.88	3484.69		0.001808	0.001807
26.02.1998	3535.24	3584.67	3526.35	3571.63		0.024949	0.024643
27.02.1998	3578.89	3639.84	3578.89	3622.22		0.014164	0.014065
02.03.1998	3657.57	3782.34	3657.57	3772.61		0.041519	0.040680
04.03.1998	3660.16	3751.82	3660.16	3743.93		-0.007602	-0.007631
05.03.1998	3699.73	3771.66	3699.73	3714.62		-0.007829	-0.007859
06.03.1998	3709.88	3720.21	3675.57	3708.58		-0.001626	-0.001627
09.03.1998	3775.54	3810.21	3760.66	3807.21		0.026595	0.026248
10.03.1998	3810.15	3830.97	3783.99	3798.25		-0.002353	-0.002356
11.03.1998	3791.11	3792.26	3691.20	3752.09		-0.012153	-0.012227
12.03.1998	3713.02	3750.99	3694.28	3716.50		-0.009485	-0.009531
16.03.1998	3780.89	3832.51	3780.89	3785.23		0.018493	0.018324
17.03.1998	3771.59	3791.86	3729.13	3791.17		0.001569	0.001568
18.03.1998	3803.66	3839.55	3788.40	3825.02		0.008929	0.008889
19.03.1998	3848.32	3852.42	3802.50	3820.87		-0.001085	-0.001086
20.03.1998	3802.01	3840.72	3785.95	3840.40		0.005111	0.005098
23.03.1998	3920.32	3973.70	3920.32	3963.81		0.032135	0.031629
24.03.1998	3982.63	3999.03	3920.93	3927.67		-0.009117	-0.009159
25.03.1998	3913.96	3969.15	3884.71	3949.57		0.005576	0.005560
26.03.1998	3970.76	3992.89	3883.16	3891.75		-0.014640	-0.014748
27.03.1998	3880.33	3917.63	3861.18	3908.60		0.004330	0.004320
30.03.1998	3952.21	3980.90	3896.86	3897.98		-0.002717	-0.002721
31.03.1998	3894.53	3919.08	3875.23	3892.75		-0.001342	-0.001343
01.04.1998	3901.44	3974.10	3901.44	3969.57		0.019734	0.019542
02.04.1998	3986.60	4049.66	3978.31	3992.72		0.005832	0.005815
03.04.1998	4012.72	4078.38	4012.42	4076.05		0.020870	0.020656
06.04.1998	4130.92	4184.37	4122.71	4170.22		0.023103	0.022840
07.04.1998	4159.19	4216.58	4156.52	4194.27		0.005767	0.005751
10.04.1998	4172.86	4185.15	4103.46	4118.29		-0.018115	-0.018281
13.04.1998	4051.58	4133.72	4051.58	4085.93		-0.007858	-0.007889
15.04.1998	4119.26	4213.07	4119.26	4192.50		0.026082	0.025748
16.04.1998	4195.53	4208.56	4132.66	4134.32		-0.013877	-0.013974
17.04.1998	4134.93	4188.37	4117.58	4186.76		0.012684	0.012604
20.04.1998	4217.75	4286.84	4208.56	4210.73		0.005725	0.005709
21.04.1998	4235.37	4285.57	4235.37	4280.96		0.016679	0.016541
22.04.1998	4305.61	4322.00	4179.44	4179.44		-0.023714	-0.024000
23.04.1998	4161.31	4202.17	4084.15	4092.23		-0.020866	-0.021087
24.04.1998	4088.14	4104.98	3954.31	4050.98		-0.010080	-0.010131
27.04.1998	4098.17	4138.21	4059.68	4082.83		0.007862	0.007832
28.04.1998	4098.17	4138.21	4059.68	4082.83		0.000000	0.000000
29.04.1998	4076.23	4085.76	3964.95	3970.28		-0.027567	-0.027954
30.04.1998	3970.50	4015.64	3926.36	4006.81		0.009201	0.009159
04.05.1998	4058.75	4141.33	4058.75	4135.81		0.032195	0.031688
05.05.1998	4142.32	4156.58	4113.79	4147.29		0.002776	0.002772
06.05.1998	4145.60	4145.60	4045.96	4069.79		-0.018687	-0.018864
08.05.1998	4049.13	4056.46	4014.72	4022.20		-0.011693	-0.011762
12.05.1998	4007.43	4007.43	3917.90	3945.13		-0.019161	-0.019347
13.05.1998	3897.88	3906.67	3776.33	3782.76		-0.041157	-0.042028
14.05.1998	3789.07	3898.69	3748.63	3897.94		0.030449	0.029994
15.05.1998	3909.88	3924.41	3832.86	3849.80		-0.012350	-0.012427
18.05.1998	3892.54	3943.16	3890.84	3908.48		0.015242	0.015127
19.05.1998	3907.75	3924.42	3895.71	3924.42		0.004078	0.004070
20.05.1998	3930.01	3965.85	3920.63	3956.93		0.008284	0.008250
21.05.1998	3969.62	3980.21	3889.98	3908.79		-0.012166	-0.012241
22.05.1998	3914.34	3930.65	3881.83	3897.10		-0.002991	-0.002995
25.05.1998	3882.03	3934.00	3878.04	3908.11		0.002825	0.002821
26.05.1998	3906.74	3915.43	3870.76	3875.06		-0.008457	-0.008493
27.05.1998	3843.45	3843.45	3771.39	3777.19		-0.025256	-0.025581
28.05.1998	3754.73	3797.24	3712.52	3721.93		-0.014630	-0.014738
29.05.1998	3673.45	3747.57	3589.24	3686.39		-0.009549	-0.009595
01.06.1998	3737.25	3823.15	3640.30	3642.68		-0.011857	-0.011928
02.06.1998	3634.23	3646.36	3540.61	3573.21		-0.019071	-0.019255
03.06.1998	3572.96	3600.35	3483.81	3597.98		0.006932	0.006908
04.06.1998	3598.33	3617.14	3538.96	3546.21		-0.014389	-0.014493
05.06.1998	3527.67	3536.00	3417.89	3417.89		-0.036185	-0.036856
08.06.1998	3455.57	3492.48	3256.51	3416.73		-0.000339	-0.000339
09.06.1998	3426.29	3476.91	3372.18	3468.07		0.015026	0.014914
10.06.1998	3451.17	3451.17	3308.05	3311.41		-0.045172	-0.046224
11.06.1998	3269.36	3337.12	3207.54	3335.76		0.007353	0.007326
12.06.1998	3367.49	3416.12	3332.63	3347.41		0.003492	0.003486
15.06.1998	3344.49	3344.49	3151.23	3152.96		-0.058090	-0.059845
16.06.1998	3114.59	3171.57	2961.81	3161.08		0.002575	0.002572
17.06.1998	3291.43	3405.98	3251.81	3400.95		0.075882	0.073141
18.06.1998	3416.09	3434.46	3292.33	3292.33		-0.031938	-0.032459
19.06.1998	3234.56	3246.19	3130.11	3143.10		-0.045327	-0.046386
22.06.1998	3063.15	3097.95	2951.45	3078.51		-0.020550	-0.020764
23.06.1998	3041.81	3047.49	2954.86	3037.34		-0.013373	-0.013464
24.06.1998	3041.79	3143.64	3041.79	3143.64		0.034998	0.034399
25.06.1998	3197.90	3249.42	3181.11	3208.54		0.020645	0.020435
26.06.1998	3214.42	3214.42	3155.13	3168.82		-0.012379	-0.012457
29.06.1998	3171.25	3291.18	3171.25	3289.56		0.038103	0.037395
30.06.1998	3305.18	3305.63	3222.58	3250.69		-0.011816	-0.011887
01.07.1998	3210.60	3256.43	3153.53	3230.60		-0.006180	-0.006199
02.07.1998	3219.98	3229.95	3172.39	3180.73		-0.015437	-0.015557
03.07.1998	3173.35	3173.35	3089.02	3089.02		-0.028833	-0.029257
06.07.1998	3111.02	3179.63	3111.02	3178.31		0.028906	0.028496
07.07.1998	3186.85	3241.90	3181.56	3195.94		0.005547	0.005532
08.07.1998	3225.71	3268.54	3221.92	3245.88		0.015626	0.015505
09.07.1998	3277.93	3347.40	3277.93	3331.98		0.026526	0.026180
10.07.1998	3375.55	3409.50	3344.09	3401.74		0.020937	0.020720
13.07.1998	3426.83	3461.12	3320.11	3322.17		-0.023391	-0.023669
14.07.1998	3335.13	3371.50	3310.95	3371.50		0.014849	0.014740
15.07.1998	3404.87	3419.36	3348.66	3365.72		-0.001714	-0.001716
16.07.1998	3383.73	3489.20	3356.61	3488.77		0.036560	0.035907
17.07.1998	3505.52	3525.90	3455.35	3470.80		-0.005151	-0.005164
20.07.1998	3471.45	3472.00	3376.48	3384.75		-0.024793	-0.025105
21.07.1998	3385.25	3417.10	3329.84	3353.30		-0.009292	-0.009335
22.07.1998	3358.08	3372.75	3341.59	3344.33		-0.002675	-0.002679
23.07.1998	3329.78	3336.84	3214.40	3227.52		-0.034928	-0.035552
24.07.1998	3200.66	3231.50	3157.30	3171.30		-0.017419	-0.017572
27.07.1998	3172.67	3213.12	3079.43	3085.17		-0.027159	-0.027535
28.07.1998	3096.06	3173.92	3090.23	3166.84		0.026472	0.026127
29.07.1998	3169.88	3242.28	3163.74	3219.93		0.016764	0.016625
30.07.1998	3247.23	3276.29	3190.54	3212.10		-0.002432	-0.002435
31.07.1998	3231.23	3234.54	3184.10	3211.31		-0.000246	-0.000246
03.08.1998	3159.02	3159.02	3108.03	3112.95		-0.030629	-0.031108
04.08.1998	3107.04	3144.06	3107.04	3119.54		0.002117	0.002115
05.08.1998	3069.92	3138.39	3062.05	3133.42		0.004449	0.004440
06.08.1998	3131.54	3163.28	3091.57	3096.33		-0.011837	-0.011908
07.08.1998	3094.17	3104.87	3062.25	3062.25		-0.011007	-0.011068
10.08.1998	3056.22	3056.22	3017.33	3020.71		-0.013565	-0.013658
11.08.1998	3002.82	3008.92	2965.58	2970.64		-0.016576	-0.016714
12.08.1998	2934.74	2989.92	2924.24	2950.80		-0.006679	-0.006701
13.08.1998	2944.64	3016.11	2931.76	2990.22		0.013359	0.013271
14.08.1998	2993.68	3005.44	2960.24	2968.75		-0.007180	-0.007206
17.08.1998	2983.40	3002.17	2917.07	2917.07		-0.017408	-0.017561
18.08.1998	2914.92	2915.84	2853.72	2867.99		-0.016825	-0.016968
19.08.1998	2885.76	2919.51	2838.99	2884.59		0.005788	0.005771
20.08.1998	2911.85	2991.60	2885.17	2989.60		0.036404	0.035757
21.08.1998	2954.31	2988.73	2919.45	2922.61		-0.022408	-0.022663
24.08.1998	2928.08	2958.45	2899.67	2950.44		0.009522	0.009477
25.08.1998	2958.78	2996.72	2958.78	2993.36		0.014547	0.014442
27.08.1998	3006.65	3040.48	2974.83	2974.83		-0.006190	-0.006210
28.08.1998	2937.12	2962.38	2899.16	2908.10		-0.022432	-0.022687
31.08.1998	2919.36	2946.97	2882.93	2933.85		0.008855	0.008816
01.09.1998	2862.24	2882.88	2850.30	2862.55		-0.024303	-0.024603
02.09.1998	2900.15	2900.46	2867.22	2886.91		0.008510	0.008474
03.09.1998	2885.30	2921.34	2879.13	2918.89		0.011078	0.011017
04.09.1998	2930.63	2985.49	2926.74	2975.10		0.019257	0.019074
07.09.1998	3016.51	3063.53	3016.51	3051.93		0.025824	0.025497
08.09.1998	3054.31	3105.24	3041.09	3096.10		0.014473	0.014369
09.09.1998	3125.19	3144.57	3091.31	3097.12		0.000329	0.000329
10.09.1998	3090.24	3132.42	3079.38	3108.67		0.003729	0.003722
11.09.1998	3069.38	3092.94	3061.39	3083.56		-0.008077	-0.008110
14.09.1998	3134.68	3169.55	3133.01	3167.22		0.027131	0.026769
15.09.1998	3154.01	3176.42	3151.19	3162.18		-0.001591	-0.001593
16.09.1998	3168.86	3185.47	3131.84	3138.66		-0.007438	-0.007466
17.09.1998	3147.53	3161.37	3118.16	3121.30		-0.005531	-0.005546
18.09.1998	3107.27	3108.83	3083.86	3090.72		-0.009797	-0.009846
21.09.1998	3111.02	3132.59	3080.71	3080.91		-0.003174	-0.003179
22.09.1998	3091.04	3103.87	3070.68	3095.25		0.004654	0.004644
23.09.1998	3111.18	3135.71	3106.15	3135.42		0.012978	0.012894
24.09.1998	3163.23	3232.13	3163.23	3225.30		0.028666	0.028263
25.09.1998	3230.98	3266.71	3215.77	3223.57		-0.000536	-0.000537
28.09.1998	3257.99	3265.72	3205.95	3206.92		-0.005165	-0.005178
29.09.1998	3230.84	3235.03	3125.47	3146.83		-0.018738	-0.018915
30.09.1998	3132.20	3135.28	3084.82	3102.29		-0.014154	-0.014255
05.10.1998	3036.15	3036.15	2877.92	2878.07		-0.072276	-0.075021
06.10.1998	2873.97	2919.74	2820.77	2919.74		0.014478	0.014375
07.10.1998	2940.13	3010.65	2939.62	3008.63		0.030444	0.029990
08.10.1998	3029.10	3045.54	2896.14	2896.14		-0.037389	-0.038106
09.10.1998	2916.34	2960.82	2885.67	2916.66		0.007085	0.007060
12.10.1998	2914.50	2926.25	2850.50	2872.48		-0.015147	-0.015263
13.10.1998	2849.10	2865.24	2785.41	2832.03		-0.014082	-0.014182
14.10.1998	2831.27	2909.43	2799.00	2890.72		0.020724	0.020512
15.10.1998	2875.06	2895.28	2848.55	2857.27		-0.011572	-0.011639
16.10.1998	2889.70	2895.57	2837.98	2848.11		-0.003206	-0.003211
19.10.1998	2860.94	2871.71	2848.11	2851.58		0.001218	0.001218
20.10.1998	2845.86	2845.86	2753.34	2764.16		-0.030657	-0.031136
23.10.1998	2757.04	2798.88	2741.22	2784.46		0.007344	0.007317
26.10.1998	2908.51	2922.32	2878.98	2889.71		0.037799	0.037102
27.10.1998	2891.36	2895.90	2856.32	2895.84		0.002121	0.002119
28.10.1998	2913.62	2913.62	2832.95	2833.04		-0.021686	-0.021925
29.10.1998	2825.46	2845.51	2787.90	2845.16		0.004278	0.004269
30.10.1998	2844.15	2862.31	2812.49	2812.49		-0.011483	-0.011549
02.11.1998	2820.23	2822.29	2774.11	2811.44		-0.000373	-0.000373
03.11.1998	2815.67	2831.72	2809.01	2812.06		0.000221	0.000221
05.11.1998	2817.81	2844.48	2812.52	2842.51		0.010828	0.010770
06.11.1998	2849.58	2885.75	2849.58	2884.37		0.014726	0.014619
09.11.1998	2955.77	3004.43	2954.57	2983.67		0.034427	0.033848
10.11.1998	2992.47	3005.29	2963.58	3004.67		0.007038	0.007014
11.11.1998	3017.45	3027.20	2974.61	2976.17		-0.009485	-0.009531
12.11.1998	2973.31	3010.84	2944.06	3009.57		0.011222	0.011160
13.11.1998	2976.28	3019.00	2973.49	2976.12		-0.011115	-0.011177
16.11.1998	2953.53	2972.80	2939.67	2945.40		-0.010322	-0.010376
17.11.1998	2947.40	2973.90	2947.40	2968.60		0.007877	0.007846
18.11.1998	2975.78	3007.66	2972.75	3003.25		0.011672	0.011605
19.11.1998	3010.73	3015.82	2964.87	2964.87		-0.012779	-0.012862
20.11.1998	2966.14	2974.70	2932.85	2941.39		-0.007919	-0.007951
23.11.1998	2929.99	2938.33	2908.16	2919.57		-0.007418	-0.007446
24.11.1998	2925.57	2936.74	2901.44	2903.56		-0.005484	-0.005499
25.11.1998	2900.36	2900.36	2874.17	2881.69		-0.007532	-0.007561
26.11.1998	2874.26	2896.19	2815.97	2825.08		-0.019645	-0.019840
27.11.1998	2825.06	2826.16	2772.04	2783.10		-0.014860	-0.014971
30.11.1998	2771.69	2810.66	2741.70	2810.66		0.009903	0.009854
01.12.1998	2803.73	2822.21	2790.32	2804.03		-0.002359	-0.002362
02.12.1998	2819.63	2833.91	2804.52	2816.59		0.004479	0.004469
03.12.1998	2814.93	2820.93	2796.22	2804.46		-0.004307	-0.004316
04.12.1998	2804.87	2849.82	2791.98	2849.82		0.016174	0.016045
07.12.1998	2851.45	2922.28	2851.45	2921.80		0.025258	0.024944
08.12.1998	2927.95	2945.64	2900.20	2945.64		0.008159	0.008126
09.12.1998	2957.31	2979.51	2946.23	2950.21		0.001551	0.001550
10.12.1998	2972.83	2987.64	2965.45	2979.60		0.009962	0.009913
11.12.1998	3001.94	3019.81	2987.72	3002.54		0.007699	0.007670
14.12.1998	3013.58	3029.15	2982.21	2990.44		-0.004030	-0.004038
15.12.1998	2968.39	2974.08	2926.36	2927.48		-0.021054	-0.021279
16.12.1998	2906.47	2936.92	2887.31	2936.92		0.003225	0.003219
17.12.1998	2884.65	2919.47	2855.10	2864.44		-0.024679	-0.024989
18.12.1998	2875.91	2890.30	2850.48	2875.09		0.003718	0.003711
21.12.1998	2921.27	2977.03	2921.27	2973.37		0.034183	0.033612
22.12.1998	2984.80	2988.46	2949.34	2976.58		0.001080	0.001079
23.12.1998	2987.31	3016.91	2961.73	2962.50		-0.004730	-0.004741
24.12.1998	2953.55	2974.66	2942.02	2963.45		0.000321	0.000321
28.12.1998	3007.68	3068.14	3007.68	3054.73		0.030802	0.030337
29.12.1998	3041.74	3066.60	3014.61	3046.29		-0.002763	-0.002767
30.12.1998	3074.44	3118.59	3072.61	3110.33		0.021022	0.020804
31.12.1998	3107.73	3116.34	3053.03	3055.41		-0.017657	-0.017815
