Date,Open,High,Low,Close,Volume,Adj Close
2013-12-23,2500.58,2529.58,2498.27,2529.26,2892700,2529.26
2013-12-20,2484.28,2508.95,2480.24,2500.75,12362300,2500.75
2013-12-19,2479.90,2513.32,2479.90,2487.32,3701200,2487.32
2013-12-18,2447.32,2485.55,2447.32,2479.59,4593600,2479.59
2013-12-17,2471.22,2478.21,2442.12,2447.48,5452200,2447.48
2013-12-16,2458.75,2475.66,2448.09,2471.19,5914300,2471.19
2013-12-13,2486.07,2489.86,2460.72,2462.16,4478100,2462.16
2013-12-12,2507.28,2507.47,2479.05,2484.80,4387400,2484.80
2013-12-11,2533.38,2536.27,2507.28,2507.28,3751400,2507.28
2013-12-10,2528.49,2541.09,2519.26,2533.59,4379000,2533.59
2013-12-09,2512.10,2527.42,2512.10,2527.42,3951800,2527.42
2013-12-06,2512.78,2515.41,2500.95,2509.56,4143900,2509.56
2013-12-05,2538.44,2538.83,2505.21,2510.90,5835700,2510.90
2013-12-04,2582.67,2582.67,2528.50,2540.62,6078500,2540.62
2013-12-03,2633.23,2635.14,2580.07,2580.08,5937300,2580.08
2013-12-02,2646.74,2646.74,2624.37,2630.38,4064400,2630.38
2013-11-29,2653.16,2653.16,2637.74,2645.67,4538200,2645.67
2013-11-28,2657.28,2660.08,2645.75,2652.65,2932300,2652.65
2013-11-27,2644.63,2656.62,2639.37,2656.62,3936800,2656.62
2013-11-26,2648.89,2652.05,2633.39,2646.05,11627900,2646.05
2013-11-25,2638.62,2656.76,2637.34,2647.37,4616100,2647.37
2013-11-22,2627.13,2639.17,2622.78,2635.32,4485200,2635.32
2013-11-21,2607.49,2631.29,2601.32,2629.51,3995800,2629.51
2013-11-20,2621.98,2623.09,2600.36,2607.34,4436200,2607.34
2013-11-19,2632.98,2638.10,2618.59,2621.47,3660600,2621.47
2013-11-18,2616.05,2636.78,2612.77,2632.98,4651100,2632.98
2013-11-15,2608.12,2616.48,2595.93,2616.48,5580600,2616.48
2013-11-14,2618.39,2625.79,2597.23,2607.81,4128300,2607.81
2013-11-13,2637.02,2637.02,2594.83,2617.98,5330300,2617.98
2013-11-12,2647.09,2647.09,2630.15,2636.57,3958100,2636.57
2013-11-11,2633.75,2648.90,2629.00,2646.97,3896600,2646.97
2013-11-08,2660.72,2660.75,2621.30,2633.86,5244700,2633.86
2013-11-07,2662.10,2676.80,2648.62,2659.91,5848500,2659.91
2013-11-06,2643.53,2668.01,2641.95,2665.66,4842200,2665.66
2013-11-05,2656.69,2675.49,2632.46,2642.67,5701400,2642.67
2013-11-04,2602.71,2656.77,2602.71,2656.66,5728100,2656.66
2013-10-31,2610.94,2618.93,2599.33,2602.92,4991400,2602.92
2013-10-30,2566.74,2611.68,2566.74,2611.27,5694900,2611.27
2013-10-29,2537.83,2566.71,2529.24,2566.71,4430700,2566.71
2013-10-28,2541.30,2558.22,2531.20,2537.80,2575600,2537.80
2013-10-25,2550.02,2550.26,2536.76,2541.37,3069700,2541.37
2013-10-24,2555.07,2557.97,2540.21,2550.38,3509600,2550.38
2013-10-23,2562.43,2562.72,2543.05,2551.94,3504100,2551.94
2013-10-22,2571.98,2574.03,2539.60,2565.78,5984000,2565.78
2013-10-21,2574.43,2580.70,2565.97,2574.18,4838800,2574.18
2013-10-18,2550.68,2572.86,2539.28,2572.86,7450700,2572.86
2013-10-17,2546.13,2555.83,2536.65,2547.75,5524600,2547.75
2013-10-16,2547.89,2548.64,2532.23,2546.06,5456000,2546.06
2013-10-15,2519.45,2547.67,2516.67,2547.67,6957500,2547.67
2013-10-14,2511.29,2522.29,2499.34,2519.51,3842800,2519.51
2013-10-11,2514.35,2524.03,2504.18,2511.77,3890000,2511.77
2013-10-10,2463.72,2514.12,2463.01,2514.12,3964000,2514.12
2013-10-09,2477.78,2478.25,2452.29,2463.57,4910600,2463.57
2013-10-08,2502.19,2504.59,2476.96,2477.36,3934300,2477.36
2013-10-07,2527.83,2527.83,2494.84,2501.68,3823400,2501.68
2013-10-04,2543.13,2543.13,2508.86,2527.94,5715500,2527.94
2013-10-03,2541.80,2552.26,2531.91,2541.56,4468900,2541.56
2013-10-02,2550.22,2551.73,2529.93,2541.95,4954600,2541.95
2013-10-01,2528.70,2550.43,2524.36,2550.43,4971600,2550.43
2013-09-30,2548.59,2548.59,2516.53,2528.45,4717000,2528.45
2013-09-27,2532.53,2548.72,2532.53,2548.72,5109500,2548.72
2013-09-26,2525.50,2538.92,2522.21,2531.55,7409200,2531.55
2013-09-25,2513.83,2526.18,2507.12,2525.74,4446400,2525.74
2013-09-24,2490.26,2514.24,2489.23,2512.20,4025200,2512.20
2013-09-23,2505.47,2507.23,2486.59,2490.25,3858100,2490.25
2013-09-20,2513.62,2519.95,2495.55,2503.77,14193900,2503.77
2013-09-19,2506.42,2532.22,2503.13,2515.61,6277200,2515.61
2013-09-18,2499.52,2511.23,2478.08,2506.21,4849100,2506.21
2013-09-17,2514.68,2517.80,2494.49,2498.85,4821400,2498.85
2013-09-16,2486.63,2516.78,2486.63,2514.55,7210600,2514.55
2013-09-13,2508.70,2511.06,2468.58,2486.47,5017400,2486.47
2013-09-12,2543.93,2543.93,2500.06,2508.59,5524600,2508.59
2013-09-11,2533.02,2549.11,2529.64,2543.92,6050500,2543.92
2013-09-10,2507.54,2538.94,2507.54,2532.93,5303600,2532.93
2013-09-09,2496.07,2506.91,2490.54,2506.51,3628000,2506.51
2013-09-06,2503.13,2503.17,2475.36,2497.23,4742200,2497.23
2013-09-05,2481.37,2503.15,2475.78,2503.15,5187200,2503.15
2013-09-04,2460.76,2481.60,2444.83,2481.35,5046100,2481.35
2013-09-03,2455.07,2470.94,2451.94,2460.57,3845400,2460.57
2013-09-02,2431.98,2462.02,2431.98,2453.23,2484600,2453.23
2013-08-30,2458.34,2458.91,2428.93,2428.93,5009400,2428.93
2013-08-29,2451.55,2465.86,2447.18,2458.39,3335000,2458.39
2013-08-28,2445.31,2453.87,2416.91,2450.89,6027600,2450.89
2013-08-27,2499.42,2499.75,2445.03,2445.37,6564400,2445.37
2013-08-26,2511.74,2511.74,2484.53,2499.37,2454900,2499.37
2013-08-23,2488.79,2513.55,2479.73,2510.57,3901400,2510.57
2013-08-22,2457.01,2495.56,2449.57,2487.06,5306200,2487.06
2013-08-21,2465.72,2475.28,2453.66,2456.96,3650500,2456.96
2013-08-20,2497.59,2498.29,2449.77,2464.65,4994900,2464.65
2013-08-19,2536.99,2537.11,2494.88,2497.93,3974900,2497.93
2013-08-16,2509.28,2535.05,2496.79,2535.05,5162800,2535.05
2013-08-14,2494.46,2509.72,2480.82,2507.14,4405300,2507.14
2013-08-13,2482.85,2497.92,2481.59,2492.93,4252900,2492.93
2013-08-12,2472.00,2481.90,2452.63,2481.68,3416900,2481.68
2013-08-09,2451.85,2476.71,2441.91,2472.43,6369500,2472.43
2013-08-08,2410.08,2451.36,2408.71,2451.34,4631300,2451.34
2013-08-07,2413.25,2413.25,2385.56,2410.13,4690200,2410.13
2013-08-06,2422.77,2431.16,2405.18,2414.37,3998000,2414.37
2013-08-05,2418.63,2422.18,2402.73,2420.84,3723100,2420.84
2013-08-02,2411.43,2419.44,2398.86,2416.85,3503300,2416.85
2013-08-01,2337.83,2409.45,2336.93,2409.45,4259400,2409.45
2013-07-31,2335.18,2349.58,2330.82,2337.74,4080600,2337.74
2013-07-30,2354.12,2354.83,2329.15,2334.89,3648400,2334.89
2013-07-29,2340.53,2355.56,2339.99,2354.07,3574400,2354.07
2013-07-26,2324.04,2344.84,2323.59,2340.48,4210800,2340.48
2013-07-25,2328.82,2334.85,2303.98,2324.60,3751200,2324.60
2013-07-24,2297.18,2330.06,2292.78,2328.66,4511400,2328.66
2013-07-23,2298.21,2308.96,2294.72,2298.16,3570000,2298.16
2013-07-22,2300.57,2310.89,2294.49,2298.24,3001400,2298.24
2013-07-19,2325.57,2327.21,2300.57,2300.57,3371400,2300.57
2013-07-18,2302.65,2329.14,2297.59,2325.53,3179200,2325.53
2013-07-17,2290.30,2304.47,2272.17,2303.68,2986400,2303.68
2013-07-16,2312.45,2314.36,2286.95,2290.36,3214200,2290.36
2013-07-15,2304.19,2331.61,2304.02,2312.55,3195800,2312.55
2013-07-12,2281.00,2315.89,2281.00,2302.54,3909400,2302.54
2013-07-11,2235.74,2282.39,2235.74,2280.76,6636600,2280.76
2013-07-10,2262.81,2263.25,2213.15,2236.20,6082400,2236.20
2013-07-09,2267.05,2289.68,2249.63,2262.91,4932600,2262.91
2013-07-08,2247.69,2276.14,2242.09,2266.91,4806200,2266.91
2013-07-05,2245.19,2266.50,2239.00,2247.52,4055800,2247.52
2013-07-04,2210.44,2245.33,2210.18,2245.33,4416800,2245.33
2013-07-03,2251.54,2252.34,2197.44,2210.21,5151200,2210.21
2013-07-02,2254.06,2260.48,2231.07,2251.66,5423000,2251.66
2013-07-01,2224.11,2254.68,2219.94,2253.82,5101800,2253.82
2013-06-28,2244.44,2264.81,2217.98,2223.98,5810600,2223.98
2013-06-27,2227.52,2249.09,2224.40,2243.83,5866000,2243.83
2013-06-26,2191.25,2233.05,2191.25,2227.52,5516800,2227.52
2013-06-25,2170.97,2223.80,2170.87,2190.04,7013000,2190.04
2013-06-24,2278.13,2278.39,2170.86,2170.86,11058400,2170.86
2013-06-21,2320.34,2334.37,2277.50,2277.50,9944000,2277.50
2013-06-20,2380.82,2380.91,2318.18,2320.34,5401200,2320.34
2013-06-19,2382.77,2395.74,2373.18,2381.18,3682600,2381.18
2013-06-18,2371.18,2389.62,2369.96,2383.11,3313600,2383.11
2013-06-17,2369.31,2384.05,2367.04,2371.18,3466400,2371.18
2013-06-14,2350.27,2381.24,2350.27,2369.76,3542200,2369.76
2013-06-13,2354.37,2354.39,2325.16,2350.23,5369200,2350.23
2013-06-12,2373.39,2374.52,2348.54,2355.51,3664400,2355.51
2013-06-11,2400.92,2403.22,2370.23,2376.74,5385600,2376.74
2013-06-10,2409.16,2422.18,2393.17,2401.07,3118200,2401.07
2013-06-07,2361.44,2416.31,2361.44,2409.06,5086000,2409.06
2013-06-06,2408.18,2419.60,2360.99,2360.99,5075000,2360.99
2013-06-05,2411.47,2428.07,2395.94,2408.14,4998200,2408.14
2013-06-04,2410.69,2423.16,2407.53,2411.65,3768000,2411.65
2013-06-03,2416.13,2421.87,2393.23,2410.81,4565000,2410.81
2013-05-31,2451.19,2460.43,2416.69,2416.69,9706000,2416.69
2013-05-29,2472.96,2474.35,2445.97,2450.61,4040600,2450.61
2013-05-28,2457.10,2481.52,2455.64,2473.13,4926000,2473.13
2013-05-27,2447.82,2459.96,2441.01,2456.56,1847000,2456.56
2013-05-24,2448.45,2465.43,2435.79,2447.92,3711400,2447.92
2013-05-23,2494.45,2494.45,2422.86,2448.17,5633400,2448.17
2013-05-22,2520.65,2522.54,2482.67,2494.87,6622400,2494.87
2013-05-21,2499.44,2521.12,2481.25,2521.12,5456800,2521.12
2013-05-17,2485.07,2500.61,2472.07,2499.83,4011200,2499.83
2013-05-16,2495.00,2497.74,2472.14,2484.77,4646800,2484.77
2013-05-15,2489.97,2496.56,2475.21,2494.92,4719000,2494.92
2013-05-14,2447.45,2490.57,2446.59,2489.67,5408800,2489.67
2013-05-13,2444.71,2449.97,2437.13,2447.20,3874600,2447.20
2013-05-10,2412.50,2453.46,2405.60,2444.58,5791600,2444.58
2013-05-08,2421.13,2439.32,2410.65,2410.78,5756000,2410.78
2013-05-07,2414.88,2428.44,2414.88,2421.71,4501200,2421.71
2013-05-06,2398.64,2416.35,2398.34,2416.35,2907600,2416.35
2013-05-03,2361.69,2399.63,2356.48,2399.22,4346200,2399.22
2013-05-02,2411.50,2411.94,2338.16,2362.78,6586800,2362.78
2013-04-30,2419.99,2433.18,2404.43,2414.25,5310200,2414.25
2013-04-29,2403.77,2420.08,2403.49,2420.08,2835800,2420.08
2013-04-26,2438.37,2438.90,2395.33,2404.80,3439000,2404.80
2013-04-25,2412.59,2438.02,2403.87,2438.02,3831400,2438.02
2013-04-24,2393.17,2413.03,2388.39,2413.03,4156200,2413.03
2013-04-23,2352.53,2396.25,2350.94,2392.09,4347200,2392.09
2013-04-22,2343.86,2372.89,2342.75,2352.58,3745600,2352.58
2013-04-19,2325.52,2345.18,2321.62,2343.70,3824000,2343.70
2013-04-18,2342.81,2355.01,2319.93,2325.82,3917800,2325.82
2013-04-17,2371.48,2389.77,2335.85,2343.11,4414400,2343.11
2013-04-16,2380.37,2389.70,2365.49,2371.66,4886400,2371.66
2013-04-15,2436.62,2439.95,2377.39,2380.50,4869800,2380.50
2013-04-12,2469.38,2469.39,2428.51,2437.41,4513000,2437.41
2013-04-11,2440.69,2470.30,2436.18,2469.63,4870400,2469.63
2013-04-10,2380.24,2445.66,2379.42,2440.44,6312600,2440.44
2013-04-09,2337.19,2383.28,2337.19,2380.24,4694000,2380.24
2013-04-08,2326.47,2347.36,2326.06,2336.44,3841400,2336.44
2013-04-05,2355.01,2369.66,2317.15,2326.91,5939800,2326.91
2013-04-04,2373.08,2383.77,2355.03,2355.03,5434400,2355.03
2013-04-03,2383.27,2385.87,2362.04,2373.75,4380400,2373.75
2013-04-02,2352.90,2382.55,2352.74,2382.55,7390400,2382.55
2013-03-28,2357.58,2368.74,2346.14,2352.01,10190200,2352.01
2013-03-27,2376.39,2388.64,2340.36,2357.95,7323600,2357.95
2013-03-26,2380.66,2386.19,2351.70,2376.34,5137000,2376.34
2013-03-25,2422.28,2450.19,2373.79,2379.69,5948600,2379.69
2013-03-22,2452.19,2453.36,2420.29,2421.68,4999600,2421.68
2013-03-21,2465.83,2466.61,2439.74,2452.36,6686800,2452.36
2013-03-20,2444.28,2478.37,2444.28,2465.83,4473400,2465.83
2013-03-19,2470.84,2471.46,2441.18,2443.66,5670200,2443.66
2013-03-18,2495.86,2495.86,2427.04,2470.82,4832800,2470.82
2013-03-15,2512.99,2518.75,2494.01,2496.47,18565800,2496.47
2013-03-14,2493.41,2515.60,2492.84,2512.70,5314600,2512.70
2013-03-13,2509.35,2510.12,2480.58,2493.90,4945200,2493.90
2013-03-12,2526.52,2539.17,2509.14,2509.14,4371400,2509.14
2013-03-11,2549.27,2550.36,2513.78,2526.52,3917400,2526.52
2013-03-08,2509.35,2550.27,2509.35,2548.84,5098200,2548.84
2013-03-07,2506.95,2521.23,2504.84,2509.27,5649600,2509.27
2013-03-06,2509.74,2531.70,2504.39,2506.43,4869000,2506.43
2013-03-05,2463.55,2514.17,2463.55,2509.59,5224800,2509.59
2013-03-04,2468.08,2471.17,2441.98,2463.31,4083400,2463.31
2013-03-01,2467.27,2473.95,2435.08,2468.08,5196800,2468.08
2013-02-28,2434.74,2471.86,2434.74,2466.60,8561800,2466.60
2013-02-27,2400.96,2434.34,2399.65,2434.34,4633400,2434.34
2013-02-26,2443.83,2443.83,2379.48,2401.31,5801000,2401.31
2013-02-25,2421.98,2462.45,2421.85,2444.14,4156400,2444.14
2013-02-22,2385.02,2425.53,2385.02,2421.64,4291800,2421.64
2013-02-21,2428.31,2428.39,2378.84,2385.21,4600000,2385.21
2013-02-20,2407.51,2429.57,2406.00,2428.68,4500200,2428.68
2013-02-19,2394.10,2408.54,2383.79,2407.51,3277000,2407.51
2013-02-18,2399.91,2403.83,2388.35,2394.24,2094000,2394.24
2013-02-15,2417.19,2417.36,2398.53,2400.09,3132400,2400.09
2013-02-14,2437.71,2437.71,2398.78,2416.96,3658800,2416.96
2013-02-13,2419.76,2440.90,2418.87,2437.74,6068800,2437.74
2013-02-12,2405.85,2422.37,2399.06,2419.75,3276000,2419.75
2013-02-11,2405.44,2414.30,2395.61,2405.76,3059200,2405.76
2013-02-08,2367.82,2410.84,2367.82,2405.55,4079600,2405.55
2013-02-07,2380.64,2400.23,2367.81,2367.81,4622600,2367.81
2013-02-06,2387.28,2404.21,2372.99,2380.64,5243800,2380.64
2013-02-05,2385.32,2395.46,2371.41,2387.88,4553000,2387.88
2013-02-04,2440.27,2444.06,2385.34,2385.34,6000800,2385.34
2013-02-01,2446.15,2448.52,2427.16,2440.39,5434600,2440.39
2013-01-31,2448.02,2452.01,2428.44,2446.04,6404400,2446.04
2013-01-30,2460.82,2461.77,2439.68,2448.37,4407600,2448.37
2013-01-29,2462.60,2465.69,2440.50,2460.65,4558600,2460.65
2013-01-28,2459.70,2468.45,2451.51,2459.22,3745000,2459.22
2013-01-25,2443.57,2466.05,2436.63,2459.38,5740800,2459.38
2013-01-24,2439.58,2444.57,2427.61,2444.57,4528200,2444.57
2013-01-23,2437.12,2440.34,2405.92,2439.45,5444000,2439.45
2013-01-22,2445.84,2447.43,2416.72,2436.89,4130200,2436.89
2013-01-21,2458.90,2464.40,2434.06,2446.74,3896200,2446.74
2013-01-18,2470.48,2481.32,2458.54,2458.54,6832000,2458.54
2013-01-17,2447.01,2470.38,2432.35,2470.38,5443800,2470.38
2013-01-16,2449.32,2451.07,2434.30,2447.15,4501600,2447.15
2013-01-15,2459.68,2465.18,2430.25,2449.26,4635800,2449.26
2013-01-14,2468.41,2481.75,2452.86,2459.68,4268800,2459.68
2013-01-11,2478.03,2480.66,2442.02,2468.10,4779800,2468.10
2013-01-10,2495.20,2501.16,2457.93,2477.93,6912200,2477.93
2013-01-09,2483.92,2495.34,2473.73,2494.76,5497600,2494.76
2013-01-08,2483.98,2490.11,2472.73,2481.13,6133000,2481.13
2013-01-07,2482.82,2496.37,2479.46,2484.01,5234400,2484.01
2013-01-04,2486.94,2490.07,2468.06,2483.05,4290000,2483.05
2013-01-03,2476.24,2486.88,2466.50,2486.88,4413800,2486.88
2013-01-02,2402.22,2476.24,2402.22,2476.24,5216800,2476.24
2012-12-28,2419.72,2420.65,2391.26,2401.21,7341000,2401.21
2012-12-27,2404.34,2424.23,2389.73,2416.74,4146000,2416.74
2012-12-21,2411.22,2411.64,2372.01,2404.37,17056600,2404.37
2012-12-20,2427.30,2427.37,2407.74,2411.77,8845000,2411.77
2012-12-19,2404.68,2437.09,2404.68,2427.37,6959800,2427.37
2012-12-18,2369.06,2408.83,2369.06,2404.68,7147200,2404.68
2012-12-17,2367.25,2374.04,2358.05,2369.10,4403400,2369.10
2012-12-14,2369.95,2371.77,2359.76,2367.17,4730000,2367.17
2012-12-13,2357.63,2369.80,2350.79,2369.80,4989800,2369.80
2012-12-12,2348.26,2360.20,2344.81,2357.55,5536200,2357.55
2012-12-11,2331.48,2349.62,2325.36,2348.20,5028200,2348.20
2012-12-10,2325.79,2332.30,2304.96,2331.65,4350600,2331.65
2012-12-07,2339.95,2348.13,2325.79,2325.79,6735200,2325.79
2012-12-06,2318.26,2349.85,2318.26,2340.05,7151200,2340.05
2012-12-05,2298.24,2325.83,2298.24,2318.11,4570600,2318.11
2012-12-04,2304.51,2305.75,2290.06,2297.92,5093200,2297.92
2012-12-03,2302.03,2327.81,2294.88,2304.40,5540400,2304.40
2012-11-30,2296.22,2311.19,2292.47,2301.99,9904200,2301.99
2012-11-29,2257.41,2297.80,2256.90,2296.22,6740200,2296.22
2012-11-28,2261.50,2261.50,2235.75,2257.54,5266600,2257.54
2012-11-27,2244.88,2271.67,2244.88,2261.82,4596400,2261.82
2012-11-26,2242.30,2247.31,2229.24,2244.88,4329600,2244.88
2012-11-23,2213.80,2244.09,2211.51,2242.44,4393000,2242.44
2012-11-22,2190.90,2213.73,2189.64,2213.73,3434600,2213.73
2012-11-21,2201.28,2201.28,2186.88,2191.04,3512200,2191.04
2012-11-20,2195.58,2201.15,2184.38,2201.15,3930800,2201.15
2012-11-19,2157.38,2195.48,2157.38,2195.41,3399000,2195.41
2012-11-16,2170.23,2180.00,2156.97,2157.01,4611200,2157.01
2012-11-15,2175.71,2179.74,2160.15,2170.01,3777200,2170.01
2012-11-14,2175.53,2196.35,2169.00,2175.90,4634400,2175.90
2012-11-13,2183.41,2183.41,2151.49,2175.37,4069800,2175.37
2012-11-12,2183.42,2188.69,2173.44,2183.43,3378600,2183.43
2012-11-09,2175.49,2183.62,2159.27,2183.26,5549000,2183.26
2012-11-08,2204.22,2205.41,2174.00,2175.20,5296200,2175.20
2012-11-07,2231.28,2241.18,2188.20,2203.83,8243200,2203.83
2012-11-06,2221.39,2231.99,2210.98,2231.24,4113200,2231.24
2012-11-05,2227.06,2227.32,2208.83,2221.38,4302000,2221.38
2012-11-02,2184.48,2226.99,2184.48,2226.70,7341600,2226.70
2012-10-31,2176.40,2189.59,2171.61,2184.16,5544000,2184.16
2012-10-30,2136.13,2176.91,2134.11,2176.37,3914400,2176.37
2012-10-29,2146.96,2159.11,2133.03,2136.07,4751200,2136.07
2012-10-25,2144.94,2161.10,2142.00,2146.86,3614000,2146.86
2012-10-24,2145.76,2158.06,2136.26,2144.85,4998000,2144.85
2012-10-23,2194.07,2194.80,2142.65,2145.80,4583600,2145.80
2012-10-22,2194.15,2203.06,2186.09,2193.96,3882400,2193.96
2012-10-19,2229.85,2230.29,2193.21,2194.15,4132800,2194.15
2012-10-18,2227.25,2233.26,2220.71,2229.76,4919000,2229.76
2012-10-17,2199.31,2227.32,2195.31,2227.32,5471800,2227.32
2012-10-16,2168.45,2199.12,2168.45,2199.12,5307600,2199.12
2012-10-15,2150.18,2168.19,2149.10,2168.19,3886400,2168.19
2012-10-12,2160.60,2166.10,2143.97,2150.12,4533000,2150.12
2012-10-11,2127.71,2162.11,2118.01,2160.52,4356400,2160.52
2012-10-10,2133.38,2137.28,2120.35,2128.03,3798600,2128.03
2012-10-09,2148.50,2152.84,2126.57,2133.30,4817800,2133.30
2012-10-08,2172.64,2172.64,2143.36,2148.37,5012200,2148.37
2012-10-05,2146.34,2180.96,2141.62,2172.70,5238400,2172.70
2012-10-04,2139.67,2147.88,2125.10,2146.15,4863200,2146.15
2012-10-03,2125.09,2140.42,2115.10,2139.51,5646400,2139.51
2012-10-02,2125.89,2134.52,2106.16,2125.27,6499800,2125.27
2012-10-01,2089.75,2126.84,2086.41,2125.98,5364600,2125.98
2012-09-28,2108.73,2117.08,2075.13,2089.74,6151800,2089.74
2012-09-27,2090.00,2109.05,2086.64,2108.47,5225600,2108.47
2012-09-26,2132.76,2132.83,2083.40,2089.78,6094400,2089.78
2012-09-25,2140.32,2140.32,2117.69,2132.76,7685600,2132.76
2012-09-24,2157.01,2157.01,2127.38,2140.35,4680000,2140.35
2012-09-21,2140.94,2164.24,2140.74,2157.01,18148800,2157.01
2012-09-20,2166.09,2166.09,2129.29,2140.71,5068200,2140.71
2012-09-19,2168.73,2180.15,2154.30,2166.11,5791200,2166.11
2012-09-18,2197.87,2197.87,2157.05,2169.02,5681000,2169.02
2012-09-17,2208.97,2209.01,2186.24,2197.98,4657600,2197.98
2012-09-14,2131.89,2210.11,2131.49,2208.86,8288800,2208.86
2012-09-13,2149.26,2156.61,2121.37,2131.87,4335200,2131.87
2012-09-12,2127.95,2152.76,2127.95,2149.08,8511600,2149.08
2012-09-11,2114.09,2128.08,2090.80,2127.71,4996600,2127.71
2012-09-10,2117.17,2126.35,2108.22,2114.40,3367000,2114.40
2012-09-07,2098.52,2122.32,2098.52,2116.94,6617400,2116.94
2012-09-06,2031.30,2098.84,2031.17,2098.66,7328000,2098.66
2012-09-05,2017.94,2032.04,2008.31,2031.34,4043000,2031.34
2012-09-04,2023.17,2033.47,2013.46,2017.86,2522600,2017.86
2012-09-03,2016.16,2033.85,2011.45,2023.16,2724400,2023.16
2012-08-31,1989.86,2021.18,1983.89,2016.55,11304800,2016.55
2012-08-30,2024.65,2026.68,1988.98,1989.75,4208800,1989.75
2012-08-29,2027.77,2032.94,2015.50,2024.78,3259200,2024.78
2012-08-28,2046.09,2046.40,2026.72,2027.96,3204400,2027.96
2012-08-27,2032.58,2056.18,2016.32,2046.39,1948000,2046.39
2012-08-24,2055.19,2055.60,2020.21,2032.19,3712800,2032.19
