Date	High	Low	Open	Volume	Close	Dividend
06/22/2010	57277.18	56493.12	57277.18	0	57007.01	
06/21/2010	57789.4	56675.16	57034.47	0	57277.18	
06/18/2010	57455.45	56576.96	56891.01	0	57034.47	
06/17/2010	57641.81	56378.52	56402.91	0	56891.01	
06/16/2010	57080.44	56064.01	56421.32	0	56402.91	
06/15/2010	56510.36	55194.72	55688.81	0	56421.32	
06/14/2010	55962.45	55131.63	55131.63	0	55688.81	
06/11/2010	55416.13	54583.39	54861.83	0	55131.63	
06/10/2010	55066.53	53772.76	54304.92	0	54861.83	
06/09/2010	54456.8	53393.38	53664.36	0	54304.92	
06/08/2010	54755.23	53392.6	54306.63	0	53664.36	
06/07/2010	54612.93	53205.91	54612.93	0	54306.63	
06/04/2010	55749.21	54136.45	55407.21	0	54612.93	
06/03/2010	56390.97	55212.5	55212.5	0	55407.21	
06/02/2010	55241.81	53942.64	54460.36	0	55212.5	
06/01/2010	54520.43	53287.09	54384.94	0	54460.36	
05/31/2010	55233.68	53888.6	55233.68	0	54384.94	
05/28/2010	55467.09	54497.95	54497.95	0	55233.68	
05/27/2010	54583.24	53885.81	54103.5	0	54497.95	
05/26/2010	54251.34	52257.07	52257.07	0	54103.5	
05/25/2010	54558.16	51757.2	54558.16	0	52257.07	
05/24/2010	54992.77	53761.47	54111.6	0	54558.16	
05/21/2010	54989.35	53365.2	54449.88	0	54111.6	
05/20/2010	56978.25	54248.2	56978.25	0	54449.88	
05/18/2010	57061.98	56071.09	56071.09	0	56978.25	
05/17/2010	56116.99	54507.22	55747.88	0	56071.09	
05/14/2010	58036.1	55590.23	57929.65	0	55747.88	
05/13/2010	58708.83	57387.3	57976.46	0	57929.65	
05/12/2010	58044.62	56461.72	56461.72	0	57976.46	
05/11/2010	56519.24	55460.73	56448	0	56461.72	
05/10/2010	56585.89	52686.97	52686.97	0	56448	
05/07/2010	55763.57	52570.52	55763.57	0	52686.97	
05/06/2010	56809.01	55595.42	56441.12	0	55763.57	
05/05/2010	57587.34	56112.15	57341.03	0	56441.12	
05/04/2010	58861.1	56862.19	58400.21	0	57341.03	
05/03/2010	58996.85	58305.32	58959.1	0	58400.21	
04/30/2010	59285.16	57988.79	58702.82	0	58959.1	
04/29/2010	58760.13	57899.42	57933.09	0	58702.82	
04/28/2010	58217.4	56867.01	58217.4	0	57933.09	
04/27/2010	59043.16	58017.7	59043.16	0	58217.4	
04/26/2010	59526.07	58338.36	58338.36	0	59043.16	
04/22/2010	58936.81	57814.29	58450.85	0	58338.36	
04/21/2010	59482.67	58161.41	58886.09	0	58450.85	
04/20/2010	59070.32	58153.03	58153.03	0	58886.09	
04/19/2010	58291.63	56770.58	58223.53	0	58153.03	
04/16/2010	59201.32	57946.94	59055.09	0	58223.53	
04/15/2010	59771.82	58623.85	59330.34	0	59055.09	
04/14/2010	59330.34	58075.39	58075.39	0	59330.34	
04/13/2010	58967.27	57759.01	58821.64	0	58075.39	
04/12/2010	59720.36	58574.51	59185.3	0	58821.64	
04/09/2010	59592.87	58412.05	58412.05	0	59185.3	
04/08/2010	58645.61	57905.89	58645.61	0	58412.05	
04/07/2010	58681.07	58013.26	58406.36	0	58645.61	
04/06/2010	58763.11	57752.14	58644.98	0	58406.36	
04/05/2010	58896.62	58059.86	58059.86	0	58644.98	
04/02/2010	58383.65	57642.32	57708.21	0	58059.86	
04/01/2010	57708.21	56538.37	56538.37	0	57708.21	
03/31/2010	57567.4	56303.03	56754.41	0	56538.37	
03/30/2010	57121.32	56454.53	56668.2	0	56754.41	
03/29/2010	57338.61	56244.68	56610.66	0	56668.2	
03/26/2010	57645.35	56198.32	57044.66	0	56610.66	
03/25/2010	57044.66	55136.6	55136.6	0	57044.66	
03/24/2010	55360.15	54269.08	54351.7	0	55136.6	
03/23/2010	54642.76	53892.39	53892.39	0	54351.7	
03/22/2010	53892.39	53063.43	53436.96	0	53892.39	
03/19/2010	53945.89	53212.34	53534.39	0	53436.96	
03/18/2010	54303.66	53281.8	54303.66	0	53534.39	
03/17/2010	54315.23	53233.26	53233.26	0	54303.66	
03/16/2010	53270.52	51971.37	51971.37	0	53233.26	
03/15/2010	52369.41	51780.85	52232.99	0	51971.37	
03/12/2010	52887.98	51962.16	52376.55	0	52232.99	
03/11/2010	52995.8	52036.49	52753	0	52376.55	
03/10/2010	52989.12	52135.1	52959.96	0	52753	
03/09/2010	53562.14	52193.32	53296.54	0	52959.96	
03/08/2010	53296.54	52528.74	52625.63	0	53296.54	
03/05/2010	52625.63	51440.71	51440.71	0	52625.63	
03/04/2010	51699.06	51056.25	51699.06	0	51440.71	
03/03/2010	51855.35	50913.81	51476.11	0	51699.06	
03/02/2010	51891.05	50847.25	51183.73	0	51476.11	
03/01/2010	51184.85	49705.49	49705.49	0	51183.73	
02/26/2010	50008.39	48447.32	48739.43	0	49705.49	
02/25/2010	50645.46	48080.16	49659.56	0	48739.43	
02/24/2010	51416.56	48691.32	51416.56	0	49659.56	
02/23/2010	53154.05	51180.88	52592.88	0	51416.56	
02/22/2010	54110.26	52326.81	53318.97	0	52592.88	
02/19/2010	53318.97	51298.22	52449.8	0	53318.97	
02/18/2010	53273.3	52085.1	53273.3	0	52449.8	
02/17/2010	53273.3	51748.5	51748.5	0	53273.3	
02/16/2010	52006.83	51210.54	51334.42	0	51748.5	
02/15/2010	51576.26	50959.01	51063.82	0	51334.42	
02/12/2010	52024.48	50702.37	51381.04	0	51063.82	
02/11/2010	51577.26	50567.5	50567.5	0	51381.04	
02/10/2010	51715.83	50314.1	50826.36	0	50567.5	
02/09/2010	51151.55	49933.38	49933.38	0	50826.36	
02/08/2010	51832.95	49432.48	51454.89	0	49933.38	
02/05/2010	53463.88	51089.26	53463.88	0	51454.89	
02/04/2010	55068.7	53217.12	55068.7	0	53463.88	
02/03/2010	55734.66	54926.3	55147.64	0	55068.7	
02/02/2010	55653.46	54854.39	55526.01	0	55147.64	
02/01/2010	55526.01	54492.35	54650.58	0	55526.01	
01/29/2010	54985.12	53906.42	54770.46	0	54650.58	
01/28/2010	55100.87	54071.02	54071.02	0	54770.46	
01/27/2010	54969.21	53875.28	54317.48	0	54071.02	
01/26/2010	54317.48	53149.01	54281	0	54317.48	
01/25/2010	54360.87	53586.51	53997.49	0	54281	
01/22/2010	55301.18	53476.6	55301.18	0	53997.49	
01/21/2010	55830.79	55097.57	55469.2	0	55301.18	
01/20/2010	55911.48	54850.99	55159.6	0	55469.2	
01/19/2010	55206.75	54027.07	54550.83	0	55159.6	
01/18/2010	54593.5	53864.24	54005.65	0	54550.83	
01/15/2010	54779.3	53620.04	54740.6	0	54005.65	
01/14/2010	55265.67	54460.34	54627.19	0	54740.6	
01/13/2010	54713.09	53345.17	53676.35	0	54627.19	
01/12/2010	54253.56	53478.15	53921.06	0	53676.35	
01/11/2010	55347.38	53757.69	54797.9	0	53921.06	
01/08/2010	55711.55	54575.53	54972.94	0	54797.9	
01/07/2010	54972.94	54019.63	54547.36	0	54972.94	
01/06/2010	54626.43	53765.12	54115.05	0	54547.36	
01/05/2010	54431.86	53368.16	53368.16	0	54115.05	
01/04/2010	53368.16	52410.14	52825.02	0	53368.16	
12/31/2009	53155.07	51668.41	51668.41	0	52825.02	
12/30/2009	52164.71	51258.26	51786.04	0	51668.41	
12/29/2009	52063.22	51314.74	51619.41	0	51786.04	
12/28/2009	52024.83	51496	51661.34	0	51619.41	
12/25/2009	51661.34	51032.37	51460.7	0	51661.34	
12/24/2009	51565.49	51078.97	51162.24	0	51460.7	
12/23/2009	51722.69	50999.24	51532.52	0	51162.24	
12/22/2009	51695.25	51051.16	51280.9	0	51532.52	
12/21/2009	51280.9	50138.45	50138.45	0	51280.9	
12/18/2009	50366.79	49908.81	49963.21	0	50138.45	
12/17/2009	50932.62	49693.83	50817.25	0	49963.21	
12/16/2009	50972.19	50375.96	50449.52	0	50817.25	
12/15/2009	50528.29	49760.3	50198.39	0	50449.52	
12/14/2009	50402.97	49318.46	49386.42	0	50198.39	
12/11/2009	49955.96	49000.8	49594.5	0	49386.42	
12/10/2009	49912.18	48750.88	49184.95	0	49594.5	
12/09/2009	49789.98	48813.28	49591.37	0	49184.95	
12/08/2009	50845.11	49220.74	49915.76	0	49591.37	
12/07/2009	50117.46	49228.35	50101.98	0	49915.76	
12/04/2009	50237.9	49264.65	49677.2	0	50101.98	
12/03/2009	49900.87	47898.19	47898.19	0	49677.2	
12/02/2009	47898.19	46083.95	46083.95	0	47898.19	
12/01/2009	46179.47	45046.44	45350.17	0	46083.95	
11/26/2009	45604.93	44873.95	45538.66	0	45350.17	
11/25/2009	46062.31	45081.86	45513.5	0	45538.66	
11/24/2009	46032.14	45014.56	45801.42	0	45513.5	
11/23/2009	45826.09	44678.51	45230.95	0	45801.42	
11/20/2009	46433.3	44798.01	46114.59	0	45230.95	
11/19/2009	46668.67	45635.88	46419.87	0	46114.59	
11/18/2009	47271.06	46112.48	47243.23	0	46419.87	
11/17/2009	48775.29	46844.68	48775.29	0	47243.23	
11/16/2009	49149.46	48403.45	48441.9	0	48775.29	
11/13/2009	49023.44	48003.76	48746.03	0	48441.9	
11/12/2009	49148.69	48246.54	48864	0	48746.03	
11/11/2009	49143.93	48135.09	48135.09	0	48864	
11/10/2009	48414.65	47750.15	47774.52	0	48135.09	
11/09/2009	48008.78	46969.89	46969.89	0	47774.52	
11/06/2009	47810.45	46666.02	47298.04	0	46969.89	
11/05/2009	47324.65	46284.54	47281.44	0	47298.04	
11/04/2009	47281.44	45855.92	46335.05	0	47281.44	
11/03/2009	47456.11	45815.66	47456.11	0	46335.05	
11/02/2009	47497.84	45832.17	47184.71	0	47456.11	
10/30/2009	50231.36	46857.66	48906.95	0	47184.71	
10/28/2009	50400.57	48683.39	50400.57	0	48906.95	
10/27/2009	51230.09	50014.77	51230.09	0	50400.57	
10/26/2009	51587.61	50922.15	51380.65	0	51230.09	
10/23/2009	51863.13	51016.84	51016.84	0	51380.65	
10/22/2009	51295.19	50698.62	51295.19	0	51016.84	
10/21/2009	51316.96	50451.57	51050.87	0	51295.19	
10/20/2009	51147.84	50286.89	50286.89	0	51050.87	
10/19/2009	50363.99	49789.17	49790.74	0	50286.89	
10/16/2009	51284.55	49705	51017.87	0	49790.74	
10/15/2009	51486.73	50514.76	51026.08	0	51017.87	
10/14/2009	51217.35	50071.55	50071.55	0	51026.08	
10/13/2009	51274	49911.32	51002.98	0	50071.55	
10/12/2009	51002.98	50130.11	50217.5	0	51002.98	
10/09/2009	50421.17	49464.67	49879.86	0	50217.5	
10/08/2009	50196.78	49036.08	49036.08	0	49879.86	
10/07/2009	50000.08	48730.09	49466.05	0	49036.08	
10/06/2009	49536	47948.41	47948.41	0	49466.05	
10/05/2009	47968.05	46680.23	46856.94	0	47948.41	
10/02/2009	47804.39	46169.41	47804.39	0	46856.94	
10/01/2009	48432.01	47611.28	47910.3	0	47804.39	
09/30/2009	48989.69	47763.95	48364.83	0	47910.3	
09/29/2009	48420.09	47815.93	47815.93	0	48364.83	
09/28/2009	47877.85	47314.56	47624.97	0	47815.93	
09/25/2009	48040.92	47295.78	47980.31	0	47624.97	
09/24/2009	48187.16	47229.53	47549.3	0	47980.31	
09/23/2009	47751.59	47149.66	47161.22	0	47549.3	
09/18/2009	47295.01	46388.07	46965.56	0	47161.22	
09/17/2009	47412.37	46499.88	46680.66	0	46965.56	
09/16/2009	46997.52	45911.46	45911.46	0	46680.66	
09/15/2009	46652.73	45692.17	46490.66	0	45911.46	
09/14/2009	46783.9	45936.71	46583.5	0	46490.66	
09/11/2009	46583.5	44924.12	44924.12	0	46583.5	
09/10/2009	45139.09	44130.19	44585.14	0	44924.12	
09/09/2009	44978.91	44206.66	44846.03	0	44585.14	
09/08/2009	45395.68	44529.1	45273.98	0	44846.03	
09/07/2009	45801.42	44851.73	45160.51	0	45273.98	
09/04/2009	46459.83	45086.92	46146.03	0	45160.51	
09/03/2009	46174.21	45100.61	45761.03	0	46146.03	
09/02/2009	46935.62	45109.02	46935.62	0	45761.03	
09/01/2009	47255.62	46202.87	46551.19	0	46935.62	
08/31/2009	47559.69	46307.76	47559.69	0	46551.19	
08/28/2009	48047.62	47218.81	47383.77	0	47559.69	
08/27/2009	47794.72	46959.82	46959.82	0	47383.77	
08/26/2009	48334.56	46736.62	48073.35	0	46959.82	
08/25/2009	48099.42	47179.23	47771.85	0	48073.35	
08/24/2009	48033.91	47022.59	47170.07	0	47771.85	
08/21/2009	47219.27	46132.52	46555.79	0	47170.07	
08/20/2009	46618.71	45645	45645	0	46555.79	
08/19/2009	45645	43852.1	44233.36	0	45645	
08/18/2009	44991.3	43966.25	44290.9	0	44233.36	
08/17/2009	44302.92	43102.54	44302.92	0	44290.9	
08/14/2009	45253.12	44069.08	44484.23	0	44302.92	
08/13/2009	45486.95	43889.75	43889.75	0	44484.23	
08/12/2009	43976.71	42524.92	43678.98	0	43889.75	
08/11/2009	44947.39	43343.98	44685.62	0	43678.98	
08/10/2009	45310.58	44452.71	44767.58	0	44685.62	
08/07/2009	44905.44	43320.62	43836.03	0	44767.58	
08/06/2009	44243.14	42794.88	43899.44	0	43836.03	
08/05/2009	45536.75	43708	44696.51	0	43899.44	
08/04/2009	44852.43	43912.78	44613.74	0	44696.51	
08/03/2009	44613.74	42592.09	42641.26	0	44613.74	
07/31/2009	43627.53	42072.74	42182.11	0	42641.26	
07/30/2009	42182.11	40376.64	40376.64	0	42182.11	
07/29/2009	40425.97	39519.78	40001.65	0	40376.64	
07/28/2009	40064.5	39531.85	39840.52	0	40001.65	
07/27/2009	40195.23	39395.38	39395.38	0	39840.52	
07/24/2009	39789.81	38901.97	38901.97	0	39395.38	
07/23/2009	38901.97	38189.08	38189.08	0	38901.97	
07/22/2009	38347.76	37920.52	38007.79	0	38189.08	
07/21/2009	38311.28	37786.03	38250.18	0	38007.79	
07/20/2009	38286.26	37726.69	37726.69	0	38250.18	
07/17/2009	38378.42	37587.17	38156.32	0	37726.69	
07/16/2009	38322.57	37708.32	37914.02	0	38156.32	
07/15/2009	37914.02	36701.2	36701.2	0	37914.02	
07/14/2009	37689.69	36587.43	37004.58	0	36701.2	
07/13/2009	37218.69	36275.32	36780.49	0	37004.58	
07/10/2009	37287.33	36497.39	36987.68	0	36780.49	
07/09/2009	37631.77	36955.69	37155.95	0	36987.68	
07/08/2009	37213.43	36730.93	37212.46	0	37155.95	
07/07/2009	37346.79	36715.55	36758.82	0	37212.46	
07/06/2009	36797.55	36262.13	36797.55	0	36758.82	
07/03/2009	37297.55	36686.12	37038.21	0	36797.55	
07/02/2009	37636.25	36891.93	37245.86	0	37038.21	
07/01/2009	37274.28	36854.07	36949.2	0	37245.86	
06/30/2009	37626.68	36757.88	36841.11	0	36949.2	
06/29/2009	37718.77	36601.4	36755.9	0	36841.11	
06/26/2009	37188.34	36327.65	36327.65	0	36755.9	
06/25/2009	36375.12	35751.07	35758.67	0	36327.65	
06/24/2009	35786.64	34909.06	34909.06	0	35758.67	
06/23/2009	35407.21	34638.98	35407.21	0	34909.06	
06/22/2009	36027.22	35277.39	35819.93	0	35407.21	
06/19/2009	36000.34	35198.2	35715.56	0	35819.93	
06/18/2009	35715.56	34587.66	34595.39	0	35715.56	
06/17/2009	34870.36	34450.07	34537.04	0	34595.39	
06/16/2009	34771.46	34328.31	34690.77	0	34537.04	
06/15/2009	34904.97	34483.07	34816.71	0	34690.77	
06/12/2009	35042.73	34570.66	34723.84	0	34816.71	
06/11/2009	34778.66	34202.53	34389.34	0	34723.84	
06/10/2009	34548.4	33806.65	33806.65	0	34389.34	
06/09/2009	34006.97	33264.78	33655.59	0	33806.65	
06/08/2009	34750.19	33496.9	34750.19	0	33655.59	
06/05/2009	35027.4	34207.76	34268.89	0	34750.19	
06/04/2009	34999.76	34044.59	34932.23	0	34268.89	
06/03/2009	35949.14	34795.44	35722.2	0	34932.23	
06/02/2009	36214.16	35575.33	36001.65	0	35722.2	
06/01/2009	36001.65	35002.99	35002.99	0	36001.65	
05/29/2009	35644.74	34836.24	35021.01	0	35002.99	
05/28/2009	35229.27	34704.94	35168.73	0	35021.01	
05/27/2009	35609.07	34832.23	34860.56	0	35168.73	
05/26/2009	35720.06	34381.35	35407.68	0	34860.56	
05/25/2009	35407.68	34716.48	35014.5	0	35407.68	
05/22/2009	35253.16	34713.92	34720.55	0	35014.5	
05/21/2009	35384.07	34498.09	35139.7	0	34720.55	
05/20/2009	35223.45	33666.08	33666.08	0	35139.7	
05/18/2009	33666.08	32725.06	33484.52	0	33666.08	
05/15/2009	33803.08	32914.07	33094.92	0	33484.52	
05/14/2009	33124.93	32267.66	32828.9	0	33094.92	
05/13/2009	33817.77	32606.37	33043.28	0	32828.9	
05/12/2009	33466.74	32099.59	32203.06	0	33043.28	
05/11/2009	33079.52	32032.97	32805.72	0	32203.06	
05/08/2009	33276.38	31958.32	32842.61	0	32805.72	
05/07/2009	34835.66	32776.57	33716.92	0	32842.61	
05/06/2009	33863.7	32594.94	33014.23	0	33716.92	
05/05/2009	33334.23	32170.71	32170.71	0	33014.23	
05/04/2009	32385.07	31651.81	31651.81	0	32170.71	
05/01/2009	31819.43	31212.04	31651.81	0	31651.81	
04/30/2009	31819.43	30746.39	30746.39	0	31651.81	
04/29/2009	30787.45	29189.01	29189.01	0	30746.39	
04/28/2009	29563.76	28971.37	29552.26	0	29189.01	
04/27/2009	29792.01	29195.34	29675.55	0	29552.26	
04/24/2009	29718.61	28956.83	28956.83	0	29675.55	
04/22/2009	29269.06	28678.57	28678.57	0	28956.83	
04/21/2009	28737.18	28071.94	28548.43	0	28678.57	
04/20/2009	29792.81	28416.53	29445.96	0	28548.43	
04/17/2009	29896.64	29336.44	29523.15	0	29445.96	
04/16/2009	29531.55	28324.29	28324.29	0	29523.15	
04/15/2009	28401.5	27749.05	28160.81	0	28324.29	
04/14/2009	28891.98	27960.24	28446.99	0	28160.81	
04/13/2009	29097.04	28367.32	28838.28	0	28446.99	
04/10/2009	28894.46	28345.1	28546.46	0	28838.28	
04/09/2009	28552.29	27653.58	27653.58	0	28546.46	
04/08/2009	27653.58	25979.15	26377.63	0	27653.58	
04/07/2009	26817.78	26254.46	26650.66	0	26377.63	
04/06/2009	27255.26	26523.31	26631.06	0	26650.66	
04/03/2009	27180.61	26479.49	26771.17	0	26631.06	
04/02/2009	26776.49	25943.57	25943.57	0	26771.17	
04/01/2009	26014.84	25558.15	25764.83	0	25943.57	
03/31/2009	25764.83	25131.38	25143.61	0	25764.83	
03/30/2009	25697.25	24846.07	25697.25	0	25143.61	
03/27/2009	25697.25	25396.55	25409.83	0	25697.25	
03/26/2009	25753.81	25356.23	25536.39	0	25409.83	
03/25/2009	25543.31	24901.74	25001.59	0	25536.39	
03/24/2009	25531.98	24867.49	24919.26	0	25001.59	
03/23/2009	24919.26	24038.89	24038.89	0	24919.26	
03/20/2009	24105.5	23760.48	23968.83	0	24038.89	
03/19/2009	24114.87	23497.17	23497.17	0	23968.83	
03/18/2009	23735.86	23243.22	23452.76	0	23497.17	
03/17/2009	23620.31	23286.42	23620.31	0	23452.76	
03/16/2009	23895.95	23488.07	23615.25	0	23620.31	
03/13/2009	24040.54	23539.49	23539.49	0	23615.25	
03/12/2009	23539.49	22583.11	23282.57	0	23539.49	
03/11/2009	23693.19	23195.29	23315.43	0	23282.57	
03/10/2009	23391.75	22913.62	23054.97	0	23315.43	
03/09/2009	23389.17	22658.75	23220.02	0	23054.97	
03/06/2009	23220.02	22721.34	23035.95	0	23220.02	
03/05/2009	23993.67	22896.03	23940.66	0	23035.95	
03/04/2009	24020.24	23679.65	23751.96	0	23940.66	
03/03/2009	23774.32	23485.55	23699.93	0	23751.96	
03/02/2009	24026.59	23424.85	24026.59	0	23699.93	
02/27/2009	24168.57	23637.82	24168.57	0	24026.59	
02/26/2009	24343.56	24034.66	24152.34	0	24168.57	
02/25/2009	24544.42	24032.46	24032.46	0	24152.34	
02/24/2009	24068.71	23436.6	23991.03	0	24032.46	
02/23/2009	24196.58	23579.48	23579.48	0	23991.03	
02/20/2009	24439.91	23453.1	24439.91	0	23579.48	
02/19/2009	24527.99	23844.72	23844.72	0	24439.91	
02/18/2009	24182.75	23160	23907.55	0	23844.72	
02/17/2009	24911.52	23754.5	24911.52	0	23907.55	
02/16/2009	25199.53	24720.7	25199.53	0	24911.52	
02/13/2009	25544.96	24961.38	25023.08	0	25199.53	
02/12/2009	25674.78	24899.2	25398.42	0	25023.08	
02/11/2009	25966.12	24974.76	25966.12	0	25398.42	
02/10/2009	27040.47	25904.6	27040.47	0	25966.12	
02/09/2009	27131.87	26735.21	26735.21	0	27040.47	
02/06/2009	26783.85	25774.21	25774.21	0	26735.21	
02/05/2009	26141.06	25669.31	26141.06	0	25774.21	
02/04/2009	26307.99	25659.9	25659.9	0	26141.06	
02/03/2009	25874.04	25270.81	25270.81	0	25659.9	
02/02/2009	25934.37	25234.77	25934.37	0	25270.81	
01/30/2009	26162.99	25567.4	26162.99	0	25934.37	
01/29/2009	26705.62	26011.12	26705.62	0	26162.99	
01/28/2009	26772.48	25798.26	25798.26	0	26705.62	
01/27/2009	26259.62	25479.97	25970	0	25798.26	
01/26/2009	25970	24781.83	24781.83	0	25970	
01/23/2009	24836.64	24332.58	24641.93	0	24781.83	
01/22/2009	25305.27	24489.94	24736.12	0	24641.93	
01/21/2009	24736.12	24035.25	24714.74	0	24736.12	
01/20/2009	25428.04	24649.84	25055.88	0	24714.74	
01/19/2009	25882.81	24883.87	25630.96	0	25055.88	
01/16/2009	25992.08	25072.3	25072.3	0	25630.96	
01/15/2009	25556.11	24833.88	25055.71	0	25072.3	
01/14/2009	26400.82	25012.33	26108.72	0	25055.71	
01/13/2009	26166.08	25196.82	25708.56	0	26108.72	
01/12/2009	26470.08	25582.54	26470.08	0	25708.56	
01/09/2009	27088.83	26210.37	26210.37	0	26470.08	
01/08/2009	27892.65	26120.63	27892.65	0	26210.37	
01/07/2009	28709.41	27727.37	28709.41	0	27892.65	
01/06/2009	28732.54	27988.65	27988.65	0	28709.41	
01/05/2009	28096.34	27005.63	27005.63	0	27988.65	
01/02/2009	27332.12	26864.07	26864.07	0	27005.63	
12/31/2008	27228.28	26221.11	26411.09	0	26864.07	
12/30/2008	26656.14	26399.22	26423.64	0	26411.09	
12/29/2008	26816.32	26327.82	26498.96	0	26423.64	
12/26/2008	26568.63	26059.14	26059.14	0	26498.96	
12/25/2008	26149.34	25922.98	26054.96	0	26059.14	
12/24/2008	26383.64	25966.21	26294.15	0	26054.96	
12/23/2008	26371.09	26040.66	26199	0	26294.15	
12/22/2008	26336.86	26020.17	26205.4	0	26199	
12/19/2008	26750.38	26018.85	26395.5	0	26205.4	
12/18/2008	26965.75	26364.2	26765.07	0	26395.5	
12/17/2008	27034.2	26393.87	26395.82	0	26765.07	
12/16/2008	26395.82	25479.42	25598.47	0	26395.82	
12/15/2008	26004.21	24936.93	24936.93	0	25598.47	
12/12/2008	24998.55	24034.7	24034.7	0	24936.93	
12/05/2008	24670.97	23847.15	24670.97	0	24034.7	
12/04/2008	24741.86	23936.73	23936.73	0	24670.97	
12/03/2008	24724.52	23813.91	24425.48	0	23936.73	
12/02/2008	24666.14	23078.81	23245.8	0	24425.48	
12/01/2008	25714.98	24254.02	25714.98	0	24331.78	
11/28/2008	25846.84	24947.94	25383.43	0	25714.98	
11/27/2008	25547.94	24408.58	24408.58	0	25383.43	
11/26/2008	24432.33	23836.36	24424.59	0	24408.58	
11/25/2008	24676.4	23853.55	24137.02	0	24424.59	
11/24/2008	24259.48	21965.96	21965.96	0	24137.02	
11/21/2008	22257.85	21228.27	21228.27	0	21965.96	
11/20/2008	21929.27	20912.19	21929.27	0	21228.27	
11/19/2008	23517.49	21835.95	23495.05	0	21929.27	
11/18/2008	24046.5	22904.59	24046.5	0	23495.05	
11/17/2008	25425.26	23945.36	25425.26	0	24046.5	
11/14/2008	25768.3	25099.98	25099.98	0	25425.26	
11/13/2008	25342.5	24501.04	25342.5	0	25099.98	
11/12/2008	26082.73	25009.08	25889.18	0	25342.5	
11/11/2008	26797.9	25777.3	26797.9	0	25889.18	
11/10/2008	27666.53	26648.17	26648.17	0	26797.9	
11/07/2008	27559.11	26506.08	27373.73	0	26648.17	
11/06/2008	27855.92	26855.71	27855.92	0	27373.73	
11/05/2008	29363.16	27855.92	29343.35	0	27855.92	
11/04/2008	29400.1	27617.12	27987.65	0	29343.35	
11/03/2008	28608.11	27781.97	27832.93	0	27987.65	
10/31/2008	27859.21	26228.5	26733.49	0	27832.93	
10/30/2008	27181.6	24895.16	24895.16	0	26733.49	
10/28/2008	25043.84	24336.73	24336.73	0	24895.16	
10/27/2008	24435.83	23445.16	24176.68	0	24336.73	
10/24/2008	25040.81	23571.64	25040.81	0	24176.68	
10/23/2008	26021.11	24084.11	25624.27	0	25040.81	
10/22/2008	26723.3	25578.58	26723.3	0	25624.27	
10/21/2008	27979.34	26655.22	26763.55	0	26723.3	
10/20/2008	26812.13	25854.97	25870.17	0	26763.55	
10/17/2008	28120.29	25832.89	27600.71	0	25870.17	
10/16/2008	29443.71	27011.77	29443.71	0	27600.71	
10/15/2008	30536.15	29180.46	30536.15	0	29443.71	
10/14/2008	30875.6	28961.94	28961.94	0	30536.15	
10/13/2008	30190.19	28495.93	28495.93	0	28961.94	
10/10/2008	30878.71	28079.98	30878.71	0	28495.93	
10/09/2008	31596.54	30590.82	30772.63	0	30878.71	
10/08/2008	31561.87	28911.16	31561.87	0	30772.63	
10/07/2008	32491.99	31182.4	31574.74	0	31561.87	
10/06/2008	34553	31463.49	34553	0	31574.74	
10/03/2008	36051.3	33592.4	36051.3	0	34553	
09/29/2008	36556.61	35615.63	36556.61	0	36051.3	
09/26/2008	36556.61	35462.63	36361.84	0	36556.61	
09/25/2008	36382.66	35014.79	35177.11	0	36361.84	
09/24/2008	35874.77	34703.36	35454.17	0	35177.11	
09/23/2008	36183.62	34764.18	36183.62	0	35454.17	
09/22/2008	36663.88	35634.82	36370.16	0	36183.62	
09/19/2008	36864.33	32216.43	32216.43	0	36370.16	
09/18/2008	32865.95	30971.24	32727.57	0	32216.43	
09/17/2008	34952.15	32094.05	33736.35	0	32727.57	
09/16/2008	35081.44	33359.44	35081.44	0	33736.35	
09/15/2008	37033.87	34668.69	37033.87	0	35081.44	
09/12/2008	38160.63	36779.67	37388.13	0	37033.87	
09/11/2008	39294.96	37143.33	39294.96	0	37388.13	
09/10/2008	40124.57	39147.39	40124.57	0	39294.96	
09/09/2008	40882.28	39841.97	40517.08	0	40124.57	
09/08/2008	40754.32	39115.63	39115.63	0	40517.08	
09/05/2008	39556.37	38492.32	39556.37	0	39115.63	
09/04/2008	40367.01	39406.08	40328.52	0	39556.37	
09/03/2008	40437.07	39678.9	40437.07	0	40328.52	
09/02/2008	40442.61	38999.65	39456.77	0	40437.07	
09/01/2008	39844.48	38957.29	39844.48	0	39456.77	
08/29/2008	40501.4	39652.41	40149.97	0	39844.48	
08/28/2008	40165.05	39452.69	39576.03	0	40149.97	
08/27/2008	40357.46	39406.8	40097.46	0	39576.03	
08/26/2008	40691.5	39882.64	40691.5	0	40097.46	
08/25/2008	41265.34	40541.3	40894.27	0	40691.5	
08/22/2008	41034.97	39569.58	39569.58	0	40894.27	
08/21/2008	40013.28	39198.07	39801.35	0	39569.58	
08/20/2008	40732.67	39568.84	40488.11	0	39801.35	
08/19/2008	41946.9	40386.9	41946.9	0	40488.11	
08/18/2008	42361.53	41797.15	42194.42	0	41946.9	
08/15/2008	42408.21	41710.52	41710.52	0	42194.42	
08/14/2008	41977.88	41253.85	41253.85	0	41710.52	
08/13/2008	41477	41026.62	41461.84	0	41253.85	
08/12/2008	41933.99	41284.8	41733.27	0	41461.84	
